,Tree ID,Species Name,DBH,Height,Crown Height,Crown Width,Canopy Cover,Tree Condition,Leaf Area,Leaf Biomass,Leaf Area Index,Basal Area,,Native to State
,,,(cm),(m),(m),(m),(m²),,(m²),(kg),,(m²),,
,13605,Koelreuteria paniculata,32.00,5.00,1.50,4.00,12.60,FAIR,29.90,2.40,2.40,0.10,,
,13606,Olea europaea,25.00,4.00,1.20,4.00,12.60,FAIR,22.30,1.70,1.80,0.00,,
,13607,Olea europaea,25.00,4.00,1.20,4.00,12.60,FAIR,23.70,1.80,1.90,0.00,,
,13608,Olea europaea,25.00,4.00,1.20,4.00,12.60,FAIR,21.00,1.60,1.70,0.00,,
,13609,Cedrus atlantica,37.00,13.00,3.90,5.00,19.60,FAIR,59.40,13.90,3.00,0.10,,
,13610,Cedrus atlantica,50.00,15.00,4.50,6.00,28.30,FAIR,100.40,23.50,3.60,0.20,,
,13611,Cedrus atlantica,40.00,14.00,4.20,6.00,28.30,FAIR,94.00,22.00,3.30,0.10,,
,13612,Fraxinus excelsior,19.00,5.00,1.50,4.00,12.60,FAIR,25.20,2.70,2.00,0.00,,
,13613,Fraxinus excelsior,19.00,5.00,1.50,4.00,12.60,FAIR,26.80,2.80,2.10,0.00,,
,13614,Fraxinus excelsior,19.00,5.00,1.50,4.00,12.60,FAIR,23.70,2.50,1.90,0.00,,
,13615,Ostrya carpinifolia,15.00,3.00,0.90,1.00,0.80,FAIR,3.10,0.20,3.90,0.00,,
,13616,Ostrya carpinifolia,15.00,3.00,0.90,1.00,0.80,FAIR,2.40,0.20,3.00,0.00,,
,13617,Ostrya carpinifolia,15.00,3.00,0.90,1.00,0.80,FAIR,2.40,0.20,3.00,0.00,,
,13618,Acer campestre,15.00,3.00,0.90,1.00,0.80,FAIR,2.90,0.20,3.70,0.00,,
,13619,Ostrya carpinifolia,15.00,3.00,0.90,1.00,0.80,FAIR,2.70,0.20,3.50,0.00,,
,13620,Celtis australis,42.00,7.00,2.10,6.00,28.30,FAIR,84.00,5.00,3.00,0.10,,
,13621,Celtis australis,50.00,7.00,2.10,6.00,28.30,FAIR,89.30,5.30,3.20,0.20,,
,13622,Celtis australis,24.00,7.00,2.10,6.00,28.30,FAIR,68.90,4.10,2.40,0.00,,
,13623,Celtis australis,33.00,7.00,2.10,6.00,28.30,FAIR,68.30,4.00,2.40,0.10,,
,13624,Aesculus hippocastanum,54.00,6.00,1.80,6.00,28.30,FAIR,108.60,7.60,3.80,0.20,,
,13625,Aesculus hippocastanum,48.00,9.00,2.70,5.00,19.60,FAIR,74.70,5.20,3.80,0.20,,
,13626,Aesculus hippocastanum,48.00,9.00,2.70,5.00,19.60,FAIR,79.20,5.50,4.00,0.20,,
,13627,Aesculus hippocastanum,48.00,9.00,2.70,5.00,19.60,FAIR,61.00,4.30,3.10,0.20,,
,13628,Aesculus hippocastanum,57.00,9.00,2.70,6.00,28.30,FAIR,105.30,7.40,3.70,0.30,,
,13629,Aesculus hippocastanum,62.00,9.00,2.70,8.00,50.30,FAIR,200.40,14.00,4.00,0.30,,
,13630,Aesculus hippocastanum,62.00,9.00,2.70,8.00,50.30,FAIR,245.30,17.20,4.90,0.30,,
,13631,Aesculus hippocastanum,62.00,9.00,2.70,8.00,50.30,FAIR,260.20,18.20,5.20,0.30,,
,13632,Aesculus hippocastanum,58.00,6.00,1.80,6.00,28.30,FAIR,98.60,6.90,3.50,0.30,,
,13633,Aesculus hippocastanum,45.00,6.00,1.80,6.00,28.30,FAIR,101.80,7.10,3.60,0.20,,
,13634,Aesculus hippocastanum,50.00,8.00,2.40,6.00,28.30,FAIR,116.00,8.10,4.10,0.20,,
,13635,Pterocarya rhoifolia,48.00,6.00,1.80,7.00,38.50,FAIR,83.10,6.60,2.20,0.20,,
,13636,Fraxinus americana,22.00,4.00,1.20,4.00,12.60,FAIR,25.10,1.40,2.00,0.00,,
,13637,Tilia cordata,31.00,6.00,1.80,6.00,28.30,FAIR,71.60,5.40,2.50,0.10,,
,13638,Pterocarya rhoifolia,24.00,4.00,1.20,5.00,19.60,FAIR,31.10,2.50,1.60,0.00,,
,13639,Fraxinus americana,22.00,4.00,1.20,4.00,12.60,FAIR,23.60,1.30,1.90,0.00,,
,13640,Pterocarya rhoifolia,24.00,4.00,1.20,5.00,19.60,FAIR,29.30,2.30,1.50,0.00,,
,13641,Tilia cordata,31.00,6.00,1.80,6.00,28.30,FAIR,81.50,6.10,2.90,0.10,,
,13642,Acer saccharinum,25.00,6.00,1.80,4.00,12.60,FAIR,22.80,1.20,1.80,0.00,,
,13643,Acer saccharinum,28.00,6.00,1.80,4.00,12.60,FAIR,27.00,1.40,2.10,0.10,,
,13644,Acer saccharinum,28.00,6.00,1.80,4.00,12.60,FAIR,22.10,1.20,1.80,0.10,,
,13645,Tilia cordata,28.00,6.00,1.80,6.00,28.30,FAIR,73.90,5.50,2.60,0.10,,
,13646,Tilia cordata,33.00,6.00,1.80,6.00,28.30,FAIR,83.40,6.20,2.90,0.10,,
,13647,Tilia cordata,30.00,6.00,1.80,6.00,28.30,FAIR,80.60,6.00,2.90,0.10,,
,13648,Pinus nigra,30.00,4.00,1.20,3.00,7.10,FAIR,14.70,1.40,2.10,0.10,,
,13649,Pinus nigra,30.00,4.00,1.20,3.00,7.10,FAIR,15.60,1.50,2.20,0.10,,
,13650,Cedrus deodara,50.00,10.00,3.00,6.00,28.30,FAIR,69.90,16.40,2.50,0.20,,
,13651,Cedrus deodara,50.00,10.00,3.00,6.00,28.30,FAIR,65.10,15.20,2.30,0.20,,
,13652,Cedrus deodara,50.00,13.00,3.90,5.00,19.60,FAIR,66.10,15.50,3.40,0.20,,
,13653,Cedrus deodara,50.00,12.00,3.60,6.00,28.30,FAIR,92.70,21.70,3.30,0.20,,
,13654,Cedrus deodara,28.00,12.00,3.60,6.00,28.30,FAIR,75.50,17.70,2.70,0.10,,
,13655,Liriodendron tulipifera,31.00,8.00,2.40,7.00,38.50,FAIR,125.10,7.40,3.30,0.10,,
,13656,Pinus nigra,28.00,4.00,1.20,3.00,7.10,FAIR,14.30,1.40,2.00,0.10,,
,13657,Pinus nigra,30.00,4.00,1.20,3.00,7.10,FAIR,14.70,1.40,2.10,0.10,,
,13658,Pinus nigra,30.00,7.00,2.10,3.00,7.10,FAIR,20.30,2.00,2.90,0.10,,
,13659,Pinus nigra,30.00,7.00,2.10,3.00,7.10,FAIR,19.10,1.80,2.70,0.10,,
,13660,Pinus nigra,26.00,7.00,2.10,3.00,7.10,FAIR,19.30,1.90,2.70,0.10,,
,13661,Pinus nigra,26.00,7.00,2.10,3.00,7.10,FAIR,19.30,1.90,2.70,0.10,,
,13662,Pinus nigra,29.00,7.00,2.10,3.00,7.10,FAIR,16.60,1.60,2.30,0.10,,
,13663,Ginkgo biloba,50.00,11.00,3.30,7.00,38.50,FAIR,131.30,12.60,3.40,0.20,,
,13664,Catalpa,50.00,11.00,3.30,7.00,38.50,FAIR,115.40,8.20,3.00,0.20,,
,13665,Tilia x europaea,50.00,11.00,3.30,8.00,50.30,FAIR,248.60,11.60,4.90,0.20,,
,13666,Cupressus,35.00,9.00,2.70,6.00,28.30,FAIR,89.80,21.10,3.20,0.10,,
,13667,Platanus x hispanica,55.00,17.00,5.10,12.00,113.10,FAIR,488.10,22.40,4.30,0.20,,
,13668,Paulownia tomentosa,70.00,9.00,2.70,6.00,28.30,FAIR,104.40,7.70,3.70,0.40,,
,13669,Paulownia tomentosa,70.00,9.00,2.70,6.00,28.30,FAIR,104.40,7.70,3.70,0.40,,
,13670,Ulmus minor,80.00,8.00,2.40,10.00,78.50,FAIR,325.60,22.20,4.10,0.50,,
,13671,Sophora japonica,60.00,8.00,2.40,10.00,78.50,FAIR,180.90,20.60,2.30,0.30,,
,13672,Cedrus deodara,66.00,18.00,5.40,15.00,176.70,FAIR,376.20,88.20,2.10,0.30,,
,13673,Acer saccharinum,52.00,8.00,2.40,11.00,95.00,FAIR,396.10,20.80,4.20,0.20,,
,13674,Cedrus deodara,114.90,23.00,6.90,15.00,176.70,FAIR,521.10,122.20,2.90,1.00,,
,13675,Acer saccharinum,61.00,8.00,2.40,11.00,95.00,FAIR,394.90,20.80,4.20,0.30,,
,13676,Ginkgo biloba,40.00,10.00,3.00,4.00,12.60,FAIR,26.60,2.60,2.10,0.10,,
,13677,Tilia cordata,35.00,7.00,2.10,5.00,19.60,FAIR,61.70,4.60,3.10,0.10,,
,13678,Tilia cordata,35.00,9.00,2.70,5.00,19.60,FAIR,68.70,5.10,3.50,0.10,,
,13679,Tilia cordata,35.00,9.00,2.70,5.00,19.60,FAIR,52.90,4.00,2.70,0.10,,
,13680,Tilia cordata,35.00,9.00,2.70,8.00,50.30,FAIR,206.10,15.40,4.10,0.10,,
,13681,Tilia cordata,35.00,9.00,2.70,8.00,50.30,FAIR,206.10,15.40,4.10,0.10,,
,13682,Tilia cordata,35.00,7.00,2.10,5.00,19.60,FAIR,61.70,4.60,3.10,0.10,,
,13683,Tilia cordata,35.00,7.00,2.10,5.00,19.60,FAIR,61.70,4.60,3.10,0.10,,
,13684,Quercus robur,42.00,10.00,3.00,8.00,50.30,FAIR,157.00,10.50,3.10,0.10,,
,13685,Quercus robur,36.00,8.00,2.40,8.00,50.30,FAIR,139.30,9.30,2.80,0.10,,
,13686,Quercus robur,40.00,10.00,3.00,8.00,50.30,FAIR,127.70,8.50,2.50,0.10,,
,13687,Populus alba,70.00,20.00,6.00,16.00,201.10,FAIR,440.00,38.30,2.20,0.40,,
,13688,Populus alba,48.00,17.00,5.10,12.00,113.10,FAIR,353.80,30.80,3.10,0.20,,
,13689,Pinus nigra,37.00,6.00,1.80,7.00,38.50,FAIR,97.80,9.40,2.50,0.10,,
,13690,Pinus nigra,31.00,6.00,1.80,3.00,7.10,FAIR,14.80,1.40,2.10,0.10,,
,13691,Prunus,24.00,4.00,1.20,3.00,7.10,FAIR,13.60,1.00,1.90,0.00,,
,13692,Pinus nigra,24.00,6.00,1.80,3.00,7.10,FAIR,14.50,1.40,2.10,0.00,,
,13693,Pinus nigra,28.00,6.00,1.80,3.00,7.10,FAIR,16.40,1.60,2.30,0.10,,
,13694,Quercus robur,36.00,10.00,3.00,8.00,50.30,FAIR,140.10,9.30,2.80,0.10,,
,13695,Prunus,42.00,6.00,1.80,5.00,19.60,FAIR,51.70,4.00,2.60,0.10,,
,13696,Fraxinus excelsior,38.00,7.00,2.10,5.00,19.60,FAIR,54.80,5.80,2.80,0.10,,
,13697,Fraxinus excelsior,29.00,7.00,2.10,5.00,19.60,FAIR,56.30,6.00,2.90,0.10,,
,13698,Albizia julibrissin,43.00,14.00,4.20,10.00,78.50,FAIR,310.70,13.50,4.00,0.10,,
,13699,Prunus avium,25.00,4.00,1.20,5.00,19.60,FAIR,32.70,2.50,1.70,0.00,,
,13700,Fraxinus excelsior,29.00,6.00,1.80,5.00,19.60,FAIR,41.10,4.40,2.10,0.10,,
,13701,Fraxinus excelsior,22.00,6.00,1.80,5.00,19.60,FAIR,37.30,4.00,1.90,0.00,,
,13702,Fraxinus excelsior,31.00,6.00,1.80,5.00,19.60,FAIR,54.60,5.80,2.80,0.10,,
,13703,Quercus robur,36.00,14.00,4.20,10.00,78.50,FAIR,260.20,17.30,3.30,0.10,,
,13704,Abies alba,35.00,11.00,3.30,6.00,28.30,FAIR,90.10,12.70,3.20,0.10,,
,13705,Picea glauca,43.00,14.00,4.20,7.00,38.50,FAIR,133.80,21.50,3.50,0.10,,
,13706,Picea abies,41.00,14.00,4.20,7.00,38.50,FAIR,170.90,28.50,4.40,0.10,,
,13707,Picea abies,44.00,14.00,4.20,7.00,38.50,FAIR,145.00,24.20,3.80,0.20,,
,13708,Quercus robur,60.00,16.00,4.80,12.00,113.10,FAIR,332.30,22.10,2.90,0.30,,
,13709,Cedrus atlantica,33.00,16.00,4.80,6.00,28.30,FAIR,96.40,22.60,3.40,0.10,,
,13710,Cedrus atlantica,41.00,17.00,5.10,8.00,50.30,FAIR,193.60,45.40,3.90,0.10,,
,13711,Cedrus atlantica,50.00,20.00,6.00,10.00,78.50,FAIR,249.20,58.40,3.20,0.20,,
,13712,Pseudotsuga menziesii,28.00,7.00,2.10,3.00,7.10,FAIR,13.10,1.50,1.90,0.10,,
,13713,Pseudotsuga menziesii,26.00,7.00,2.10,3.00,7.10,FAIR,11.90,1.40,1.70,0.10,,
,13714,Ligustrum,24.00,7.00,2.10,5.00,19.60,FAIR,42.40,3.90,2.20,0.00,,
,13715,Acer negundo,31.00,9.00,2.70,6.00,28.30,FAIR,83.30,7.60,2.90,0.10,,
,13716,Pinus strobus,53.00,18.00,5.40,6.00,28.30,FAIR,111.30,7.20,3.90,0.20,,
,13717,Davidia involucrata,48.00,7.00,2.10,6.00,28.30,FAIR,53.60,1.90,1.90,0.20,,
,13718,Acer negundo,43.00,7.00,2.10,7.00,38.50,FAIR,117.50,10.70,3.10,0.10,,
,13719,Ligustrum,26.00,7.00,2.10,7.00,38.50,FAIR,110.60,10.10,2.90,0.10,,
,13720,Robinia pseudoacacia,70.00,17.00,5.10,7.00,38.50,FAIR,157.10,8.50,4.10,0.40,,
,13721,Cedrus deodara,52.00,15.00,4.50,5.00,19.60,FAIR,74.60,17.50,3.80,0.20,,
,13722,Acer negundo,36.00,7.00,2.10,4.00,12.60,FAIR,28.80,2.60,2.30,0.10,,
,13723,Ligustrum,28.00,6.00,1.80,5.00,19.60,FAIR,48.00,4.40,2.40,0.10,,
,13724,Cedrus deodara,80.00,21.00,6.30,9.00,63.60,FAIR,259.80,60.90,4.10,0.50,,
,13725,Cedrus deodara,49.00,20.00,6.00,6.00,28.30,FAIR,125.70,29.50,4.40,0.20,,
,13726,Prunus,22.00,5.00,1.50,4.00,12.60,FAIR,18.50,1.40,1.50,0.00,,
,13727,Parrotia persica,6.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.10,2.70,0.00,,
,13728,Magnolia grandiflora,6.00,3.00,0.90,1.00,0.80,FAIR,1.50,0.20,1.90,0.00,,
,13729,Sophora japonica,32.00,6.00,1.80,8.00,50.30,FAIR,93.40,10.60,1.90,0.10,,
,13730,Sophora japonica,36.00,10.00,3.00,7.00,38.50,FAIR,81.10,9.20,2.10,0.10,,
,13731,Sophora japonica,38.00,10.00,3.00,8.00,50.30,FAIR,105.60,12.00,2.10,0.10,,
,13732,Sophora japonica,33.00,8.00,2.40,6.00,28.30,FAIR,50.00,5.70,1.80,0.10,,
,13733,Sophora japonica,32.00,8.00,2.40,8.00,50.30,FAIR,112.60,12.80,2.20,0.10,,
,13734,Sophora japonica,41.00,8.00,2.40,7.00,38.50,FAIR,88.60,10.10,2.30,0.10,,
,13735,Sophora japonica,32.00,8.00,2.40,6.00,28.30,FAIR,55.90,6.40,2.00,0.10,,
,13736,Sophora japonica,70.00,13.00,3.90,12.00,113.10,FAIR,271.30,30.80,2.40,0.40,,
,13737,Sophora japonica,44.00,8.00,2.40,6.00,28.30,FAIR,51.80,5.90,1.80,0.20,,
,13738,Sophora japonica,29.00,6.00,1.80,5.00,19.60,FAIR,31.90,3.60,1.60,0.10,,
,13739,Pinus nigra,35.00,6.00,1.80,7.00,38.50,FAIR,103.10,9.90,2.70,0.10,,
,13740,Pinus nigra,28.00,6.00,1.80,4.00,12.60,FAIR,31.30,3.00,2.50,0.10,,
,13741,Pinus nigra,38.00,8.00,2.40,7.00,38.50,FAIR,138.70,13.40,3.60,0.10,,
,13742,Picea abies,16.00,6.00,1.80,2.00,3.10,FAIR,8.10,1.40,2.60,0.00,,
,13743,Pinus nigra,27.00,6.00,1.80,3.00,7.10,FAIR,18.30,1.80,2.60,0.10,,
,13744,Pinus nigra,33.00,11.00,3.30,5.00,19.60,FAIR,70.10,6.80,3.60,0.10,,
,13745,Pinus nigra,32.00,11.00,3.30,5.00,19.60,FAIR,61.40,5.90,3.10,0.10,,
,13746,Pinus nigra,29.00,11.00,3.30,4.00,12.60,FAIR,40.40,3.90,3.20,0.10,,
,13747,Picea abies,29.00,9.00,2.70,5.00,19.60,FAIR,43.90,7.30,2.20,0.10,,
,13748,Pinus nigra,22.00,7.00,2.10,3.00,7.10,FAIR,15.00,1.50,2.10,0.00,,
,13749,Betula nigra,28.00,15.00,4.50,4.00,12.60,FAIR,49.70,3.90,4.00,0.10,,
,13750,Betula nigra,31.00,15.00,4.50,4.00,12.60,FAIR,51.50,4.00,4.10,0.10,,
,13751,Betula nigra,33.00,15.00,4.50,4.00,12.60,FAIR,40.60,3.10,3.20,0.10,,
,13752,Betula nigra,14.00,4.00,1.20,1.00,0.80,FAIR,3.40,0.30,4.40,0.00,,
,13753,Betula nigra,28.00,9.00,2.70,4.00,12.60,FAIR,32.60,2.50,2.60,0.10,,
,13754,Betula nigra,22.00,7.00,2.10,3.00,7.10,FAIR,14.80,1.10,2.10,0.00,,
,13755,Betula nigra,29.00,8.00,2.40,5.00,19.60,FAIR,52.60,4.10,2.70,0.10,,
,13756,Picea abies,27.00,12.00,3.60,4.00,12.60,FAIR,37.20,6.20,3.00,0.10,,
,13757,Picea abies,17.00,6.00,1.80,3.00,7.10,FAIR,13.80,2.30,2.00,0.00,,
,13758,Picea abies,11.00,5.00,1.50,1.00,0.80,FAIR,3.50,0.60,4.50,0.00,,
,13759,Picea abies,33.00,12.00,3.60,6.00,28.30,FAIR,103.60,17.30,3.70,0.10,,
,13760,Picea abies,11.00,5.00,1.50,1.00,0.80,FAIR,3.10,0.50,4.00,0.00,,
,13761,Picea abies,11.00,5.00,1.50,1.00,0.80,FAIR,2.90,0.50,3.70,0.00,,
,13762,Picea abies,11.00,5.00,1.50,1.00,0.80,FAIR,3.50,0.60,4.50,0.00,,
,13763,Pinus nigra,32.00,13.00,3.90,5.00,19.60,FAIR,72.70,7.00,3.70,0.10,,
,13764,Pinus nigra,30.00,13.00,3.90,5.00,19.60,FAIR,75.40,7.30,3.80,0.10,,
,13765,Pinus nigra,28.00,13.00,3.90,4.00,12.60,FAIR,42.30,4.10,3.40,0.10,,
,13766,Pinus nigra,28.00,13.00,3.90,4.00,12.60,FAIR,39.60,3.80,3.10,0.10,,
,13767,Betula nigra,16.00,5.00,1.50,2.00,3.10,FAIR,7.30,0.60,2.30,0.00,,
,13768,Betula nigra,34.00,8.00,2.40,4.00,12.60,FAIR,34.90,2.70,2.80,0.10,,
,13769,Betula nigra,25.00,12.00,3.60,6.00,28.30,FAIR,75.60,5.90,2.70,0.00,,
,13770,Betula nigra,22.00,6.00,1.80,3.00,7.10,FAIR,13.90,1.10,2.00,0.00,,
,13771,Betula nigra,23.00,7.00,2.10,3.00,7.10,FAIR,16.00,1.20,2.30,0.00,,
,13772,Betula nigra,18.00,7.00,2.10,3.00,7.10,FAIR,15.60,1.20,2.20,0.00,,
,13773,Betula nigra,32.00,12.00,3.60,5.00,19.60,FAIR,51.90,4.00,2.60,0.10,,
,13774,Betula nigra,38.00,11.00,3.30,6.00,28.30,FAIR,83.70,6.50,3.00,0.10,,
,13775,Betula nigra,34.00,11.00,3.30,6.00,28.30,FAIR,97.30,7.50,3.40,0.10,,
,13776,Betula nigra,32.00,9.00,2.70,4.00,12.60,FAIR,36.30,2.80,2.90,0.10,,
,13777,Betula nigra,19.00,12.00,3.60,3.00,7.10,FAIR,19.70,1.50,2.80,0.00,,
,13778,Prunus avium,39.00,5.00,1.50,6.00,28.30,FAIR,51.80,4.00,1.80,0.10,,
,13779,Prunus avium,39.00,4.00,1.20,5.00,19.60,FAIR,29.40,2.30,1.50,0.10,,
,13780,Prunus avium,27.00,4.00,1.20,5.00,19.60,FAIR,33.60,2.60,1.70,0.10,,
,13781,Fraxinus angustifolia,25.00,5.00,1.50,4.00,12.60,FAIR,30.40,2.20,2.40,0.00,,
,13782,Fraxinus angustifolia,25.00,5.00,1.50,4.00,12.60,FAIR,28.60,2.00,2.30,0.00,,
,13783,Acer monspessulanum,17.00,3.00,0.90,4.00,12.60,FAIR,21.90,1.20,1.70,0.00,,
,13784,Acer pseudoplatanus,22.00,5.00,1.50,4.00,12.60,FAIR,19.20,1.30,1.50,0.00,,
,13785,Acer pseudoplatanus,16.00,5.00,1.50,3.00,7.10,FAIR,13.10,0.90,1.80,0.00,,
,13786,Fraxinus angustifolia,18.00,5.00,1.50,4.00,12.60,FAIR,28.70,2.00,2.30,0.00,,
,13787,Liriodendron tulipifera,32.00,8.00,2.40,6.00,28.30,FAIR,87.10,5.10,3.10,0.10,,
,13788,Fraxinus angustifolia,18.00,5.00,1.50,4.00,12.60,FAIR,23.80,1.70,1.90,0.00,,
,13789,Liriodendron tulipifera,24.00,7.00,2.10,5.00,19.60,FAIR,37.80,2.20,1.90,0.00,,
,13790,Liriodendron tulipifera,36.00,7.00,2.10,4.00,12.60,FAIR,31.20,1.80,2.50,0.10,,
,13791,Liquidambar styraciflua,17.00,5.00,1.50,3.00,7.10,FAIR,12.00,0.60,1.70,0.00,,
,13792,Liquidambar styraciflua,17.00,5.00,1.50,3.00,7.10,FAIR,13.60,0.60,1.90,0.00,,
,13793,Robinia pseudoacacia,32.00,8.00,2.40,8.00,50.30,FAIR,130.90,7.00,2.60,0.10,,
,13794,Tilia x europaea,34.00,6.00,1.80,8.00,50.30,FAIR,184.50,8.60,3.70,0.10,,
,13795,Tilia x europaea,34.00,6.00,1.80,8.00,50.30,FAIR,184.50,8.60,3.70,0.10,,
,13796,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.20,2.60,0.00,,
,13797,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,2.20,0.20,2.80,0.00,,
,13798,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,2.20,0.20,2.80,0.00,,
,13799,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,2.20,0.20,2.80,0.00,,
,13800,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,2.20,0.20,2.80,0.00,,
,13801,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,1.70,0.20,2.10,0.00,,
,13802,Quercus ilex,6.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.20,2.60,0.00,,
,13803,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.60,0.50,2.40,0.00,,
,13804,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,13805,Carpinus betulus,18.00,4.00,1.20,2.00,3.10,FAIR,7.10,0.40,2.30,0.00,,
,13806,Robinia pseudoacacia,46.00,18.00,5.40,7.00,38.50,FAIR,150.10,8.10,3.90,0.20,,
,13807,Quercus ilex,22.00,5.00,1.50,3.00,7.10,FAIR,15.10,1.50,2.10,0.00,,
,13808,Tilia x europaea,23.00,12.00,3.60,5.00,19.60,FAIR,69.30,3.20,3.50,0.00,,
,13809,Quercus ilex,22.00,5.00,1.50,3.00,7.10,FAIR,11.70,1.10,1.60,0.00,,
,13810,Tilia x europaea,24.00,8.00,2.40,5.00,19.60,FAIR,47.00,2.20,2.40,0.00,,
,13811,Ginkgo biloba,22.00,9.00,2.70,6.00,28.30,FAIR,59.30,5.70,2.10,0.00,,
,13812,Ginkgo biloba,22.00,9.00,2.70,6.00,28.30,FAIR,63.00,6.00,2.20,0.00,,
,13813,Tilia x europaea,21.00,8.00,2.40,5.00,19.60,FAIR,44.90,2.10,2.30,0.00,,
,13814,Robinia pseudoacacia,45.00,15.00,4.50,11.00,95.00,FAIR,322.70,17.40,3.40,0.20,,
,13815,Tilia x europaea,31.00,10.00,3.00,6.00,28.30,FAIR,103.80,4.80,3.70,0.10,,
,13816,Robinia pseudoacacia,38.00,9.00,2.70,7.00,38.50,FAIR,104.40,5.60,2.70,0.10,,
,13817,Robinia pseudoacacia,44.00,15.00,4.50,5.00,19.60,FAIR,65.50,3.50,3.30,0.20,,
,13818,Robinia pseudoacacia,44.00,15.00,4.50,5.00,19.60,FAIR,65.50,3.50,3.30,0.20,,
,13819,Robinia pseudoacacia,36.00,9.00,2.70,6.00,28.30,FAIR,66.90,3.60,2.40,0.10,,
,13820,Robinia pseudoacacia,39.00,9.00,2.70,6.00,28.30,FAIR,60.40,3.30,2.10,0.10,,
,13822,Prunus avium,29.00,9.00,2.70,5.00,19.60,FAIR,44.90,3.50,2.30,0.10,,
,13823,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,9.00,0.50,2.90,0.00,,
,13824,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,6.90,0.40,2.20,0.00,,
,13825,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,9.00,0.50,2.90,0.00,,
,13826,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,6.90,0.40,2.20,0.00,,
,13827,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,6.90,0.40,2.20,0.00,,
,13828,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,8.00,0.50,2.50,0.00,,
,13829,Acer pseudoplatanus,24.00,9.00,2.70,6.00,28.30,FAIR,64.80,4.50,2.30,0.00,,
,13830,Acer pseudoplatanus,14.00,7.00,2.10,2.00,3.10,FAIR,7.60,0.50,2.40,0.00,,
,13831,Carpinus betulus,17.00,4.00,1.20,2.00,3.10,FAIR,7.50,0.40,2.40,0.00,,
,13832,Pterocarya rhoifolia,29.00,14.00,4.20,7.00,38.50,FAIR,101.90,8.20,2.60,0.10,,
,13833,Robinia pseudoacacia,38.00,11.00,3.30,7.00,38.50,FAIR,99.90,5.40,2.60,0.10,,
,13835,Robinia pseudoacacia,41.00,11.00,3.30,6.00,28.30,FAIR,67.50,3.60,2.40,0.10,,
,13836,Robinia pseudoacacia,41.00,11.00,3.30,6.00,28.30,FAIR,81.50,4.40,2.90,0.10,,
,13838,Cupressus sempervirens,15.00,5.00,1.50,1.00,0.80,FAIR,3.40,0.80,4.30,0.00,,
,13839,Cupressus sempervirens,15.00,5.00,1.50,1.00,0.80,FAIR,3.80,0.90,4.90,0.00,,
,13840,Cupressus sempervirens,15.00,5.00,1.50,1.00,0.80,FAIR,3.80,0.90,4.90,0.00,,
,13841,Robinia pseudoacacia,41.00,11.00,3.30,6.00,28.30,FAIR,81.50,4.40,2.90,0.10,,
,13843,Prunus avium,14.00,6.00,1.80,3.00,7.10,FAIR,9.00,0.70,1.30,0.00,,
,13844,Robinia pseudoacacia,44.00,11.00,3.30,6.00,28.30,FAIR,78.80,4.20,2.80,0.20,,
,13845,Robinia pseudoacacia,21.00,3.00,0.90,6.00,28.30,FAIR,47.40,2.60,1.70,0.00,,
,13846,Robinia pseudoacacia,28.00,13.00,3.90,4.00,12.60,FAIR,34.60,1.90,2.80,0.10,,
,13847,Celtis australis,80.00,13.00,3.90,8.00,50.30,FAIR,261.60,15.40,5.20,0.50,,
,13848,Robinia pseudoacacia,41.00,13.00,3.90,4.00,12.60,FAIR,32.70,1.80,2.60,0.10,,
,13849,Robinia pseudoacacia,26.00,11.00,3.30,3.00,7.10,FAIR,18.30,1.00,2.60,0.10,,
,13850,Robinia pseudoacacia,14.00,5.00,1.50,1.00,0.80,FAIR,2.80,0.10,3.50,0.00,,
,13851,Robinia pseudoacacia,25.00,6.00,1.80,3.00,7.10,FAIR,12.90,0.70,1.80,0.00,,
,13852,Pterocarya rhoifolia,45.00,16.00,4.80,5.00,19.60,FAIR,73.60,5.90,3.80,0.20,,
,13853,Robinia pseudoacacia,21.00,6.00,1.80,3.00,7.10,FAIR,12.10,0.70,1.70,0.00,,
,13854,Robinia pseudoacacia,27.00,11.00,3.30,4.00,12.60,FAIR,23.30,1.30,1.90,0.10,,
,13855,Robinia pseudoacacia,4.00,14.00,4.20,9.00,63.60,FAIR,96.90,5.20,1.50,0.00,,
