TreeID,SpeciesName,DBH,ReplacementValue,CarbonStorage,GrossCarbonSequestration,AvoidedRunoff,PollutionRemoval,TotalAnnualBenefits
13317,Tilia x europaea,24,1177.28,281.6,8.6,0.1,92.2,2.08
13318,Tilia x europaea,24,1177.28,281.6,8.6,0.1,99.1,2.13
13319,Tilia x europaea,24,1177.28,281.6,8.6,0.2,119.7,2.28
13320,Tilia x europaea,24,1177.28,281.6,8.6,0.1,92.2,2.08
13321,Tilia x europaea,24,1177.28,281.6,8.6,0.1,99.1,2.13
13322,Tilia x europaea,24,1177.28,281.6,8.6,0.2,119.7,2.28
13323,Cedrus atlantica,38,2640.3,384.9,6.3,0.2,126.2,1.96
13324,Cedrus atlantica,34,2165.69,309.1,5.6,0.2,128.8,1.87
13325,Cedrus atlantica,38,2640.3,384.9,6.3,0.2,126.2,1.96
13326,Tilia x europaea,24,1177.28,281.6,8.6,0.1,99.1,2.13
13327,Tilia x europaea,24,1177.28,281.6,8.6,0.1,99.1,2.13
13328,Ulmus minor,60,4633.39,2223.6,27.5,0.3,208.9,5.99
13329,Populus alba,56,2709.89,873.8,15.6,0.5,413.1,5.62
13330,Populus nigra,56,2522.35,873.8,15.6,0.5,413.1,5.62
13331,Populus nigra,86,5280.28,2537.2,29.6,0.7,543.1,8.85
13332,Ulmus laevis,50,3320.35,1435.9,0.6,0.3,209.5,1.68
13333,Quercus rubra,20,918.18,94.5,3.6,0.1,94.6,1.29
13334,Quercus rubra,20,918.18,94.5,3.6,0.1,83.8,1.21
13335,Quercus rubra,20,918.18,94.5,3.6,0.1,72.9,1.12
13336,Quercus rubra,20,918.18,94.5,3.6,0.1,72.9,1.12
13337,Quercus rubra,20,918.18,94.5,3.6,0.1,94.6,1.29
13338,Liriodendron tulipifera,20,918.18,76.5,3.8,0.1,92,1.3
13339,Liquidambar styraciflua,24,1161.03,77.5,3.2,0.1,105.1,1.31
13340,Liquidambar styraciflua,24,1161.03,77.5,3.2,0.1,93.1,1.22
13341,Liquidambar styraciflua,24,1161.03,77.5,3.2,0.1,105.1,1.31
13342,Liquidambar styraciflua,24,1161.03,77.5,3.2,0.1,105.1,1.31
13343,Liriodendron tulipifera,20,918.18,76.5,3.8,0.1,92,1.3
13344,Liquidambar styraciflua,24,1161.03,77.5,3.2,0.1,115.4,1.39
13345,Liriodendron tulipifera,28,1511.83,172.5,6,0.2,126.3,1.92
13346,Liquidambar styraciflua,22,1024.49,62.6,2.8,0,30.1,0.68
13347,Liriodendron tulipifera,15,647.63,38.2,2.5,0,17.3,0.53
13348,Liquidambar styraciflua,22,1024.49,62.6,2.8,0,39,0.75
13349,Liriodendron tulipifera,22,1048.04,96.3,4.3,0,35.8,0.96
13350,Liriodendron tulipifera,35,2193.6,296.3,8.3,0.2,130.5,2.32
13351,Liriodendron tulipifera,35,2193.6,296.3,8.3,0.2,123,2.26
13352,Liriodendron tulipifera,28,1511.83,172.5,6,0.1,113.6,1.83
13353,Pinus nigra,70,6793.14,950.4,9.6,0.7,561.7,5.78
13354,Cedrus deodara,70,6600.34,1417.3,16.5,0.6,503.9,6.45
13355,Cedrus deodara,70,6600.34,1410.3,16.5,0.5,417,5.8
13356,Cedrus deodara,70,6600.34,1408.1,16.7,0.3,216.1,4.31
13357,Cedrus deodara,70,6600.34,1435.6,16.7,0.7,556.8,6.88
13358,Cedrus deodara,70,6600.34,1421,16.7,0.5,375.9,5.51
13359,Cedrus deodara,70,6600.34,1427.3,16.7,0.6,454.3,6.1
13360,Cedrus deodara,60,4928.3,1041,14.1,0.4,331.3,4.77
13361,Liquidambar styraciflua,16,686.11,28.8,1.8,0,18,0.42
13362,Picea abies,47,3350.81,600.4,6,0.2,186,2.36
13363,Cedrus deodara,60,4928.3,1041,14.1,0.4,331.3,4.77
13364,Juglans nigra,22,953.85,69.9,3.1,0.1,79.7,1.11
13365,Fraxinus angustifolia,18,750.86,56.2,2.2,0.1,41.7,0.67
13366,Fraxinus angustifolia,18,750.86,56.2,2.2,0,36.9,0.63
13367,Fraxinus angustifolia,30,1511.37,176.6,4.2,0.1,47,1.03
13368,Fraxinus angustifolia,35,1940.47,255,5.2,0.1,107.5,1.65
13369,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.1,116.8,1.43
13370,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.2,124,1.48
13371,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.1,95.5,1.27
13372,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.2,124,1.48
13373,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.1,116.8,1.43
13374,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.1,95.5,1.27
13375,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.1,95.5,1.27
13376,Pinus nigra,25,1122.87,79,2.3,0.1,41.2,0.67
13377,Pinus nigra,35,1918.7,170.1,3.5,0.1,46.4,0.92
13378,Pinus nigra,35,1918.7,170.2,3.5,0.1,49.2,0.94
13379,Cedrus libani,60,5560.76,2221.5,23.4,0.5,408.3,6.84
13380,Picea pungens,25,1227.73,128.7,2.4,0,24.4,0.57
13381,Pseudotsuga menziesii,20,878.11,15.6,0.5,0,15.8,0.21
13382,Pseudotsuga menziesii,20,878.11,15.7,0.5,0,16.8,0.21
13383,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.2,124,1.48
13384,Fraxinus angustifolia,25,1148.28,119.9,3.4,0.1,116.8,1.43
13385,Betula,25,1093.94,328.2,10.1,0.1,79,2.21
13386,Tilia x europaea,38,2495.32,832.2,16,0.7,570.4,6.87
13387,Tilia x europaea,35,2162.77,685.5,14.3,0.7,549,6.44
13388,Tilia x europaea,35,2162.77,685.5,14.3,0.3,223.7,3.99
13389,Betula pendula,35,1823.64,392,11.2,0.2,148.4,2.92
13390,Picea abies,18,736.94,75.6,1.9,0.1,70.7,0.83
13391,Betula pendula,15,607.47,48.4,3.3,0,18,0.66
13392,Betula pendula,25,1093.94,170.7,6.8,0.1,114.6,1.96
13393,Picea abies,18,736.94,76.8,1.9,0.1,91.8,0.99
13394,Picea abies,18,736.94,76.8,1.9,0.1,91.8,0.99
13395,Picea abies,28,1374.81,194.9,3.2,0.2,123.3,1.44
13396,Pinus nigra,38,2209.17,232.7,4.3,0.2,162,1.91
13397,Betula pendula,44,2688.33,690.7,15.7,0.6,458,5.98
13398,Betula pendula,29,1356.63,246.2,8.5,0.2,120.8,2.28
13399,Betula pendula,34,1739.72,364.9,10.7,0.3,246.7,3.59
13400,Picea abies,29,1453.85,213.3,3.3,0.2,180.1,1.89
13401,Pinus nigra,38,2209.17,232,4.3,0.2,141,1.75
13402,Acer rubrum,6,118.55,5.8,1,0,2.7,0.18
13403,Prunus serrulata,6,76.9,7.3,0.9,0,1.6,0.16
13404,Prunus serrulata,6,76.9,7.3,0.9,0,1.4,0.16
13405,Prunus serrulata,6,76.9,7.3,0.9,0,1.8,0.17
13406,Acer rubrum,6,118.55,5.8,1,0,2.6,0.18
13407,Prunus serrulata,6,76.9,7.3,0.9,0,1.4,0.16
13408,Prunus serrulata,6,76.9,7.3,0.9,0,1.8,0.17
13409,Morus alba,6,100.32,3.3,0.4,0,2.8,0.09
13410,Morus alba,6,100.32,3.3,0.4,0,2.4,0.09
13411,Morus alba,6,100.32,3.3,0.4,0,2.6,0.09
13412,Morus alba,6,100.32,3.3,0.4,0,2.1,0.08
13413,Morus alba,6,100.32,3.3,0.4,0,2.8,0.09
13414,Sophora japonica,123,16053.61,4201.4,0.4,0,25.9,0.26
13415,Sorbus thuringiaca,123,16053.61,7500,8.1,0,34.4,1.56
13416,Cercis siliquastrum,123,16053.61,3938.8,0.5,0,32.9,0.32
13417,Sorbus thuringiaca,123,16053.61,7500,8.1,0,34.4,1.56
13418,Acer saccharinum,123,10420.52,780.1,5.1,0.1,43.1,1.15
13419,Prunus serrulata,123,12412.75,7500,8.1,0,22.4,1.47
13420,Ostrya carpinifolia,123,16053.61,7500,4.8,0,35.3,1.03
13421,Fagus sylvatica,123,21128.75,7500,8.1,0.1,40.6,1.61
13422,Acer saccharinum,123,10420.52,780.1,5.1,0,35.7,1.09
13423,Acer saccharinum,123,10420.52,780.1,5.1,0.1,43.1,1.15
13424,Acer saccharinum,123,10420.52,780.1,5.1,0,38.1,1.11
13425,Cercis siliquastrum,123,16053.61,3938.8,0.5,0,32.9,0.32
13426,Cercis siliquastrum,123,16053.61,3938.8,0.5,0,32.9,0.32
13427,Cercis siliquastrum,123,16053.61,3938.8,0.5,0,32.9,0.32
13428,Quercus rubra,123,19136.52,7500,8.1,0.1,44.3,1.64
13429,Acer rubrum,123,18887.49,7500,8.1,0.1,41.2,1.62
13430,Fagus sylvatica,123,21128.75,7500,8.1,0.1,40.6,1.61
13431,Fagus sylvatica,123,21128.75,7500,8.1,0.1,40.6,1.61
13432,Liriodendron tulipifera,123,19136.52,6209.2,18.7,0.1,45.7,3.36
13433,Liquidambar styraciflua,123,18389.44,4229.7,12.2,0,36.4,2.24
13434,Picea abies,44,2972.25,517.7,5.5,0.2,138.1,1.93
13435,Fagus sylvatica,8,236.39,14.7,0.9,0,5.6,0.19
13436,Sophora japonica,38,2190.03,306.6,6.1,0.1,78.5,1.57
13437,Ostrya carpinifolia,50,3553.1,1125.4,16.9,0.1,92.5,3.41
13438,Ostrya carpinifolia,50,3553.1,1125.4,16.9,0.1,92.5,3.41
13439,Ostrya carpinifolia,50,3553.1,1125.4,16.9,0.1,81.8,3.33
13440,Ostrya carpinifolia,50,3553.1,1125.4,16.9,0.1,92.5,3.41
13441,Sorbus torminalis,8,178.35,11.1,1.1,0,3.2,0.2
13442,Picea abies,44,2972.25,516.8,5.5,0.2,122.3,1.81
13443,Picea abies,44,2972.25,517.7,5.5,0.2,138.1,1.93
13444,Picea abies,44,2972.25,517.2,5.5,0.2,130.2,1.87
13445,Picea abies,58,4952.41,948.2,7.7,0.2,184.3,2.62
13446,Sorbus torminalis,8,178.35,11.1,1.1,0,3.1,0.19
13447,Sorbus torminalis,8,178.35,11.1,1.1,0,3.2,0.2
13448,Quercus petraea,22,1110.83,152.4,2.9,0,18.6,0.61
13449,Quercus petraea,22,1110.83,152.4,2.9,0,19.7,0.62
13450,Celtis australis,30,1543.35,57.4,1.3,0.2,137.8,1.25
13451,Populus alba,63,3328.03,1170.6,18.6,0.4,281.7,5.11
13452,Populus alba,63,3328.03,1170.6,18.6,0.4,281.7,5.11
13453,Acer platanoides,15,622.53,51.7,3.2,0,20.7,0.67
13454,Acer platanoides,18,755.18,79.6,4.1,0.2,130.2,1.63
13455,Acer platanoides,18,755.18,79.6,4.1,0.2,121.8,1.57
13456,Liriodendron tulipifera,25,1266.02,131.1,5.1,0,37.5,1.11
13457,Acer platanoides,15,622.53,51.7,3.2,0,20.7,0.67
13458,Acer platanoides,15,622.53,51.7,3.2,0,18.4,0.65
13459,Quercus petraea,15,667.71,72,2,0,19.2,0.47
13460,Tilia x europaea,28,1493.12,405,10.6,0.1,104.6,2.49
13461,Prunus avium,28,1132.95,260.9,7,0.1,70.1,1.66
13462,Acer platanoides,25,1158.47,164.6,6.1,0.1,105.7,1.78
13463,Acer platanoides,25,1158.47,164.6,6.1,0.1,99.3,1.73
13464,Acer platanoides,25,1158.47,164.6,6.1,0.1,112.2,1.83
13465,Acer platanoides,25,1158.47,164.6,6.1,0.1,92.8,1.68
13466,Acer platanoides,25,1158.47,164.6,6.1,0.1,86.4,1.63
13467,Acer platanoides,25,1158.47,164.6,6.1,0.1,99.3,1.73
13468,Liquidambar styraciflua,16,686.11,28.8,1.8,0,9.4,0.36
13469,Liquidambar styraciflua,25,1233.76,85.6,3.4,0.1,66,1.05
13470,Liquidambar styraciflua,15,640.1,24.6,1.6,0,7.7,0.32
13471,Metasequoia glyptostroboides,65,6974.67,606.2,8.4,0.8,611.8,5.96
13472,Alnus cordata,50,3553.1,456.1,7.3,0.5,413.4,4.3
13473,Tilia cordata,21,1023.34,86.3,3,0,38.9,0.78
13474,Tilia cordata,30,1789.71,200.2,4.9,0.1,44.1,1.12
13475,Tilia cordata,28,1596.03,170.1,4.4,0.1,45.7,1.06
13476,Tilia cordata,28,1596.03,170.1,4.4,0.1,45.7,1.06
13477,Tilia cordata,28,1596.03,170.1,4.4,0,37.8,1
13478,Tilia cordata,28,1596.03,170.1,4.4,0.1,45.7,1.06
13479,Ostrya carpinifolia,28,1338.11,275.5,7.4,0,10.5,1.27
13480,Picea abies,32,1707.61,254.9,3.8,0.1,47.9,0.96
13481,Picea abies,48,3482.54,621.1,6.1,0.1,57.6,1.42
13482,Picea abies,32,1707.61,253.2,3.8,0,18.1,0.74
13483,Prunus avium,55,3350.24,1350.6,0.4,0.1,117.5,0.95
13484,Tilia cordata,32,1996.74,233.1,5.3,0.2,179,2.2
13485,Tilia cordata,32,1996.74,233.1,5.3,0.3,202.3,2.38
13486,Populus alba,150,11581.74,7500,8.1,1.4,1084.8,9.48
13487,Tilia cordata,41,3093.7,418.1,7.4,0.8,602.9,5.74
13488,Populus,50,2386.15,1884.4,28.9,0.7,559.6,8.87
13489,Salix,40,1662.64,1082.9,20.8,0.1,42.5,3.66
13509,Fagus sylvatica,10,369.37,24.8,1.3,0,3.7,0.23
13511,Tilia x europaea,28,1493.12,405,10.6,0.3,220.7,3.36
13512,Carpinus betulus,25,1132.87,189.3,5.3,0.1,46.2,1.2
13513,Carpinus betulus,25,1132.87,189.3,5.3,0.1,40.2,1.15
13514,Carpinus betulus,25,1132.87,189.3,5.3,0.1,43.2,1.17
13515,Carpinus betulus,25,1132.87,189.3,5.3,0.1,40.2,1.15
13516,Carpinus betulus,25,1132.87,189.3,5.3,0.1,43.2,1.17
13517,Carpinus betulus,25,1132.87,189.3,5.3,0.1,46.2,1.2
13518,Carpinus betulus,25,1132.87,189.3,5.3,0.1,46.2,1.2
13519,Carpinus betulus,25,1132.87,189.3,5.3,0.1,46.2,1.2
13520,Carpinus betulus,25,1132.87,189.3,5.3,0.1,52.2,1.24
13521,Carpinus betulus,25,1132.87,189.3,5.3,0.1,52.2,1.24
13522,Carpinus betulus,25,1132.87,189.3,5.3,0.1,40.2,1.15
13523,Carpinus betulus,25,1132.87,189.3,5.3,0.1,52.2,1.24
13524,Carpinus betulus,25,1132.87,189.3,5.3,0.1,52.2,1.24
13525,Carpinus betulus,25,1132.87,189.3,5.3,0.1,52.2,1.24
13526,Prunus cerasifera,23,880.64,161.6,5.3,0,27.1,1.06
13527,Platanus x hispanica,44,2915,750.6,13.1,0.9,681.8,7.24
13528,Platanus x hispanica,44,2915,750.6,13.1,0.9,681.8,7.24
13529,Platanus x hispanica,16,664.07,62.6,3,0.1,46,0.82
13530,Platanus x hispanica,25,1158.47,186.1,5.7,0.1,64,1.4
13531,Platanus x hispanica,32,1693.07,341.8,8.2,0.1,78.9,1.91
13532,Platanus x hispanica,34,1869.92,396.9,8.9,0.3,232.8,3.19
13533,Platanus x hispanica,34,1869.92,396.9,8.9,0.3,249,3.31
13534,Platanus x hispanica,30,1526.93,291.5,7.4,0.3,269.2,3.22
13535,Picea abies,15,599.66,50,1.5,0,28.6,0.45
13536,Liquidambar styraciflua,19,841.94,43.7,2.3,0,10.6,0.45
13537,Corylus colurna,19,792.11,149.2,5.4,0,9.2,0.93
13538,Corylus colurna,19,792.11,149.2,5.4,0,10.4,0.94
13539,Corylus colurna,19,792.11,149.2,5.4,0,10.4,0.94
13540,Corylus colurna,19,792.11,149.2,5.4,0,11.1,0.94
13541,Corylus colurna,19,792.11,149.2,5.4,0,9.8,0.93
13543,Cedrus deodara,31,1534.06,238,6.3,0,16.9,1.14
13544,Cupressus arizonica,35,1891.64,877.9,15.5,0,10,2.57
13545,Fraxinus excelsior,22,961.7,98.3,4.2,0,19.9,0.82
13546,Ligustrum,38,2190.03,590.9,6.3,0,26.5,1.21
13547,Cedrus deodara,70,6600.34,1337.5,15.9,0.3,207.2,4.11
13548,Cedrus deodara,70,6600.34,1339.8,15.9,0.3,236,4.33
13549,Cedrus deodara,50,3513.5,670.7,11.1,0.1,93.1,2.48
13550,Acer campestre,29,1569.54,224.1,3.9,0.2,141,1.68
13551,Cupressus sempervirens,25,1110.29,205.8,4.9,0.1,109.8,1.61
13552,Cupressus sempervirens,48,3296.79,748,0.2,0.3,255.9,1.96
13553,Cupressus sempervirens,29,1391.58,265.4,5.7,0,7.6,0.97
13554,Celtis australis,35,1985.5,74.8,1.5,0.1,74.6,0.8
13555,Celtis australis,58,4895.51,177.6,2.1,0.4,315.4,2.72
13556,Ligustrum,18,744.35,110.2,4.3,0,15.7,0.82
13557,Cupressus sempervirens,34,1801.79,371,5.3,0.1,85.4,1.49
13558,Ligustrum,35,1907.35,490.5,7.4,0,24.3,1.38
13559,Cupressus sempervirens,33,1714.54,346.2,5.5,0,39.4,1.18
13560,Acer campestre,21,967.64,111.8,2.6,0.1,61.1,0.88
13561,Acer campestre,28,1483.77,212,3.8,0.1,59.9,1.05
13562,Acer platanoides,36,2057.5,386.7,10,0.1,92,2.29
13563,Acer campestre,15,642.61,50,1.6,0,8,0.32
13564,Celtis australis,35,1985.5,74.8,1.5,0.5,388.1,3.16
13565,Fraxinus excelsior,18,750.63,61,3.2,0,10.3,0.59
13566,Fraxinus excelsior,14,581.76,33.5,2.3,0,7.8,0.42
13567,Cupressus sempervirens,18,718.31,103.2,3.5,0,6.4,0.61
13568,Picea abies,42,2733.74,467.9,5.2,0.2,138.2,1.88
13569,Acer negundo,58,2677.44,897.6,14.6,0.3,248.3,4.22
13570,Ficus carica,42,2603.08,655.8,5,0.2,135.5,1.82
13571,Prunus avium,36,1639.53,481.2,6.8,0.1,41.9,1.41
13572,Prunus avium,36,1639.53,481.2,6.8,0,39.4,1.39
13573,Prunus avium,38,1785.96,548.9,6.1,0,37.8,1.26
13574,Acer saccharinum,24,849.18,62.5,2.3,0,20.3,0.53
13575,Liriodendron tulipifera,19,857.89,67.6,3.5,0,36.2,0.83
13576,Liriodendron tulipifera,19,857.89,67.6,3.5,0,36.2,0.83
13577,Liriodendron tulipifera,19,857.89,67.6,3.5,0,29.9,0.79
13578,Liriodendron tulipifera,19,857.89,67.6,3.5,0,36.2,0.83
13579,Acer campestre,19,847.26,84.6,2.2,0,15.6,0.47
13580,Acer campestre,19,847.26,84.6,2.2,0,16.7,0.48
13581,Acer campestre,19,847.26,84.6,2.2,0,18.8,0.5
13582,Acer campestre,19,847.26,84.6,2.2,0,18.8,0.5
13583,Acer campestre,19,847.26,84.6,2.2,0,14.5,0.46
13584,Fraxinus angustifolia,19,799.72,61.6,2.3,0,19.3,0.52
13585,Fraxinus angustifolia,19,799.72,61.6,2.3,0,19.3,0.52
13586,Liriodendron tulipifera,19,857.89,67.6,3.5,0,27.9,0.77
13587,Liriodendron tulipifera,19,857.89,67.6,3.5,0,36.2,0.83
13588,Liriodendron tulipifera,19,857.89,67.6,3.5,0,36.2,0.83
13589,Sophora japonica,25,1132.87,111.6,3.3,0,19.7,0.68
13590,Sophora japonica,25,1132.87,111.6,3.3,0,25.6,0.72
13591,Sophora japonica,25,1132.87,111.6,3.3,0,19.7,0.68
13592,Sophora japonica,25,1132.87,111.6,3.3,0,21.2,0.69
13593,Sophora japonica,25,1132.87,111.6,3.3,0,24.1,0.71
13594,Liriodendron tulipifera,10,333.76,14.4,1.4,0,3.6,0.26
13595,Liriodendron tulipifera,10,333.76,14.4,1.4,0,3.6,0.26
13596,Liriodendron tulipifera,10,333.76,14.4,1.4,0,3,0.25
13597,Parrotia persica,10,278.67,20.2,1.1,0,15,0.28
13598,Acer campestre,10,324.86,18.6,0.9,0,13.8,0.25
13599,Sorbus aucuparia,32,1647.9,339.3,10.5,0,27.1,1.89
13600,Koelreuteria paniculata,32,1647.9,347.7,5.8,0.1,40.9,1.24
13601,Koelreuteria paniculata,21,895.37,125.3,3.1,0,35.3,0.77
13602,Quercus ilex,24,1240.39,201.1,5.9,0,36.4,1.22
13603,Quercus ilex,24,1240.39,201.1,5.9,0,38.6,1.23
13604,Quercus ilex,24,1240.39,201.1,5.9,0,38.6,1.23
13605,Koelreuteria paniculata,32,1647.9,347.7,5.8,0.1,43.4,1.26
13606,Olea europaea,25,1132.87,170.1,3.4,0,32.4,0.79
13607,Olea europaea,25,1132.87,170.2,3.4,0,34.4,0.8
13608,Olea europaea,25,1132.87,170.1,3.4,0,30.4,0.77
13609,Cedrus atlantica,37,2516.7,359.9,6.1,0.1,86.2,1.63
13610,Cedrus atlantica,50,4380.5,671.4,8.4,0.2,145.7,2.45
13611,Cedrus atlantica,40,2897.37,427,6.6,0.2,136.4,2.09
13612,Fraxinus excelsior,19,799.44,70.9,3.5,0,36.6,0.83
13613,Fraxinus excelsior,19,799.44,70.9,3.5,0,38.8,0.85
13614,Fraxinus excelsior,19,799.44,70.9,3.5,0,34.4,0.82
13615,Ostrya carpinifolia,15,616.56,60.5,3.1,0,4.5,0.53
13616,Ostrya carpinifolia,15,616.56,60.5,3.1,0,3.4,0.52
13617,Ostrya carpinifolia,15,616.56,60.5,3.1,0,3.4,0.52
13618,Acer campestre,15,642.61,48.2,1.6,0,4.2,0.29
13619,Ostrya carpinifolia,15,616.56,60.5,3.1,0,3.9,0.52
13620,Celtis australis,42,2718.78,102.2,1.7,0.2,121.8,1.19
13621,Celtis australis,50,3720.08,137.7,1.9,0.2,129.6,1.28
13622,Celtis australis,24,1102.56,39.2,1.1,0.1,100,0.94
13623,Celtis australis,33,1800.48,67.6,1.4,0.1,99,0.97
13624,Aesculus hippocastanum,54,3938.15,1025,14.8,0.2,157.5,3.56
13625,Aesculus hippocastanum,48,3181.24,785.2,12.6,0.1,108.4,2.84
13626,Aesculus hippocastanum,48,3181.24,785.2,12.6,0.1,115,2.89
13627,Aesculus hippocastanum,48,3181.24,785.2,12.6,0.1,88.5,2.69
13628,Aesculus hippocastanum,57,4350,1197.1,16.2,0.2,152.7,3.76
13629,Aesculus hippocastanum,62,5085.88,1472.7,18.4,0.4,290.7,5.15
13630,Aesculus hippocastanum,62,5085.88,1472.7,18.4,0.4,355.8,5.64
13631,Aesculus hippocastanum,62,5085.88,1472.7,18.4,0.5,377.5,5.8
13632,Aesculus hippocastanum,58,4492.23,1223.4,16.4,0.2,143,3.72
13633,Aesculus hippocastanum,45,2836.18,653.6,11.2,0.2,147.7,2.92
13634,Aesculus hippocastanum,50,3423.65,861.1,13.3,0.2,168.2,3.4
13635,Pterocarya rhoifolia,48,3300.11,922.9,14.6,0.2,120.5,3.25
13636,Fraxinus americana,22,985.25,125.9,4.2,0,36.5,0.95
13637,Tilia cordata,31,1891.56,216.3,5.1,0.1,103.9,1.6
13638,Pterocarya rhoifolia,24,1069.62,169.4,5.3,0.1,45.1,1.2
13639,Fraxinus americana,22,985.25,125.9,4.2,0,34.2,0.94
13640,Pterocarya rhoifolia,24,1069.62,169.4,5.3,0.1,42.5,1.18
13641,Tilia cordata,31,1891.56,216.3,5.1,0.1,118.3,1.71
13642,Acer saccharinum,25,889.59,94.5,3.1,0,33.1,0.75
13643,Acer saccharinum,28,1020.68,114.4,3.5,0,39.2,0.85
13644,Acer saccharinum,28,1020.68,114.4,3.5,0,32,0.8
13645,Tilia cordata,28,1596.03,170.1,4.4,0.1,107.2,1.52
13646,Tilia cordata,33,2105.27,250.6,5.5,0.2,120.9,1.8
13647,Tilia cordata,30,1789.71,200.2,4.9,0.1,116.9,1.67
13648,Pinus nigra,30,1487.62,115.1,2.8,0,21.3,0.61
13649,Pinus nigra,30,1487.62,115.1,2.8,0,22.7,0.62
13650,Cedrus deodara,50,3513.5,650.1,10.7,0.1,101.4,2.49
13651,Cedrus deodara,50,3513.5,649.5,10.7,0.1,94.4,2.43
13652,Cedrus deodara,50,3513.5,660.3,10.9,0.1,95.9,2.47
13653,Cedrus deodara,50,3513.5,659.8,10.8,0.2,134.5,2.76
13654,Cedrus deodara,28,1306.4,207.9,5.9,0.1,109.6,1.77
13655,Liriodendron tulipifera,31,1785.47,220.7,7,0.2,181.5,2.49
13656,Pinus nigra,28,1333.76,98.2,2.6,0,20.8,0.57
13657,Pinus nigra,30,1487.62,115.1,2.8,0,21.3,0.61
13658,Pinus nigra,30,1487.62,121,2.9,0,29.4,0.69
13659,Pinus nigra,30,1487.62,120.9,2.9,0,27.7,0.68
13660,Pinus nigra,26,1190.52,87.3,2.4,0,28,0.6
13661,Pinus nigra,26,1190.52,87.3,2.4,0,28,0.6
13662,Pinus nigra,29,1409.37,111.8,2.8,0,24.1,0.63
13663,Ginkgo biloba,50,4461.15,356,3.9,0.2,190.4,2.06
13664,Catalpa,50,2781.39,1006.4,14.1,0.2,167.4,3.52
13665,Tilia x europaea,50,4098.85,1589.5,23.2,0.5,360.7,6.44
13666,Cupressus,35,1891.64,887.7,15.5,0.2,130.3,3.48
13667,Platanus x hispanica,55,4374.09,1303,18.1,0.9,708,8.24
13668,Paulownia tomentosa,70,4513.28,582,7.7,0.2,151.5,2.38
13669,Paulownia tomentosa,70,4513.28,582,7.7,0.2,151.5,2.38
13670,Ulmus minor,80,7821.16,4433.4,41,0.6,472.3,10.15
13671,Sophora japonica,60,4972.97,943.6,12.1,0.3,262.4,3.92
13672,Cedrus deodara,66,5900.65,1227.1,15,0.7,545.7,6.53
13673,Acer saccharinum,52,2603.76,416.5,7.3,0.7,574.5,5.5
13674,Cedrus deodara,114.9,14693.31,3859.2,15.3,1,755.9,8.16
13675,Acer saccharinum,61,3442.29,545.8,8.5,0.7,572.9,5.68
13676,Ginkgo biloba,40,2958.46,202.6,2.8,0,38.6,0.73
13677,Tilia cordata,35,2332.34,287.9,6,0.1,89.6,1.64
13678,Tilia cordata,35,2332.34,287.9,6,0.1,99.7,1.72
13679,Tilia cordata,35,2332.34,287.9,6,0.1,76.7,1.54
13680,Tilia cordata,35,2332.34,287.9,6,0.4,299,3.22
13681,Tilia cordata,35,2332.34,287.9,6,0.4,299,3.22
13682,Tilia cordata,35,2332.34,287.9,6,0.1,89.6,1.64
13683,Tilia cordata,35,2332.34,287.9,6,0.1,89.6,1.64
13684,Quercus robur,42,3163.82,549.5,10.5,0.3,227.7,3.4
13685,Quercus robur,36,2401.72,404.3,9,0.3,202.1,2.97
13686,Quercus robur,40,2896.76,498.6,10,0.2,185.2,3
13687,Populus alba,70,4018.9,1520.8,21.7,0.8,638.3,8.31
13688,Populus alba,48,2092.49,596,12.4,0.6,513.2,5.87
13689,Pinus nigra,37,2109.7,196.4,3.8,0.2,141.9,1.68
13690,Pinus nigra,31,1568.53,128.1,3,0,21.4,0.64
13691,Prunus,24,927.15,213.6,6.7,0,19.7,1.23
13692,Pinus nigra,24,1057.88,71.4,2.1,0,21,0.5
13693,Pinus nigra,28,1333.76,101.6,2.6,0,23.8,0.6
13694,Quercus robur,36,2401.72,404.3,9,0.3,203.2,2.98
13695,Prunus,42,2102.58,834.5,4.9,0.1,75.1,1.35
13696,Fraxinus excelsior,38,2228.16,349,8.6,0.1,79.5,1.98
13697,Fraxinus excelsior,29,1432.67,190.6,6.1,0.1,81.7,1.59
13698,Albizia julibrissin,43,2712.8,337,2.1,0.6,450.7,3.73
13699,Prunus avium,25,975.63,198,6,0.1,47.4,1.32
13700,Fraxinus excelsior,29,1432.67,186.8,6,0.1,59.6,1.41
13701,Fraxinus excelsior,22,961.7,100.8,4.2,0.1,54.1,1.09
13702,Fraxinus excelsior,31,1590.97,216.9,6.5,0.1,79.3,1.65
13703,Quercus robur,36,2401.72,404.3,9,0.5,377.5,4.29
13704,Abies alba,35,1856.27,218.1,3.8,0.2,130.8,1.6
13705,Picea glauca,43,2921.78,404.3,4.4,0.2,194.2,2.17
13706,Picea abies,41,2618.65,450.3,5.1,0.3,247.9,2.68
13707,Picea abies,44,2972.25,521.8,5.5,0.3,210.3,2.47
