Tree ID,Species Name,DBH,Replacement Value,Carbon Storage,,"Gross Carbon
Sequestration",,Avoided Runoff,,Carbon Avoided,,Pollution Removal,,"Energy
Savings","Total Annual
Benefits"
,,(cm),(€),(kg),(€),(kg/yr),(€/yr),(m³/yr),(€/yr),(kg/yr),(€/yr),(g/yr),(€/yr),(€/yr),(€/yr)
14920,Tilia x europaea,24.00,1177.28,281.60,45.24,8.60,1.38,0.10,0.17,N/A,N/A,70.20,0.36,N/A,1.91
14921,Tilia x europaea,38.00,2495.32,832.20,133.70,16.00,2.57,0.10,0.18,N/A,N/A,73.10,0.38,N/A,3.12
14922,Betula pendula,18.00,727.87,75.90,12.20,4.20,0.68,0.00,0.03,N/A,N/A,11.60,0.06,N/A,0.77
14923,Betula pendula,18.00,727.87,75.90,12.20,4.20,0.68,0.00,0.03,N/A,N/A,11.60,0.06,N/A,0.77
14924,Celtis australis,64.00,5891.36,210.20,33.77,2.10,0.33,0.30,0.65,N/A,N/A,272.50,1.40,N/A,2.39
14925,Celtis australis,64.00,5891.36,210.20,33.77,2.10,0.33,0.30,0.62,N/A,N/A,256.80,1.32,N/A,2.27
14926,Pinus nigra,42.00,2633.62,291.20,46.79,4.90,0.79,0.10,0.17,N/A,N/A,69.60,0.36,N/A,1.32
14927,Cedrus libani,70.00,7467.93,3122.10,501.62,20.90,3.35,0.60,1.22,N/A,N/A,507.60,2.61,N/A,7.18
14928,Cedrus libani,70.00,7467.93,3119.60,501.22,20.90,3.35,0.60,1.14,N/A,N/A,476.70,2.45,N/A,6.95
14929,Cedrus libani,70.00,7467.93,3122.10,501.62,20.90,3.35,0.60,1.22,N/A,N/A,507.60,2.61,N/A,7.18
14930,Cedrus libani,70.00,7467.93,3114.60,500.41,20.90,3.35,0.50,0.99,N/A,N/A,414.80,2.13,N/A,6.48
14931,Cedrus libani,70.00,7467.93,3119.60,501.22,20.90,3.35,0.60,1.14,N/A,N/A,476.70,2.45,N/A,6.95
14932,Acer pseudoplatanus,23.00,1012.29,134.20,21.56,4.10,0.66,0.00,0.09,N/A,N/A,39.00,0.20,N/A,0.96
14933,Acer pseudoplatanus,23.00,1012.29,134.20,21.56,4.10,0.66,0.00,0.08,N/A,N/A,32.30,0.17,N/A,0.91
14934,Acer pseudoplatanus,23.00,1012.29,134.20,21.56,4.10,0.66,0.00,0.09,N/A,N/A,39.00,0.20,N/A,0.96
14935,Acer pseudoplatanus,35.00,1916.13,342.80,55.08,7.00,1.13,0.10,0.11,N/A,N/A,45.30,0.23,N/A,1.47
14936,Acer pseudoplatanus,29.00,1417.46,224.90,36.13,5.50,0.89,0.10,0.10,N/A,N/A,42.40,0.22,N/A,1.21
14937,Acer pseudoplatanus,29.00,1417.46,224.90,36.13,5.50,0.89,0.00,0.08,N/A,N/A,35.10,0.18,N/A,1.15
14938,Acer pseudoplatanus,19.00,794.12,87.90,14.13,3.20,0.52,0.00,0.09,N/A,N/A,36.50,0.19,N/A,0.80
14939,Ulmus minor,32.00,1558.48,492.30,79.09,11.40,1.84,0.10,0.20,N/A,N/A,81.90,0.42,N/A,2.46
14940,Acer pseudoplatanus,29.00,1417.46,224.90,36.13,5.50,0.89,0.00,0.08,N/A,N/A,32.60,0.17,N/A,1.13
14941,Acer pseudoplatanus,21.00,898.01,109.70,17.62,3.70,0.59,0.00,0.09,N/A,N/A,37.80,0.19,N/A,0.88
14942,Fraxinus excelsior,21.00,904.97,90.90,14.60,4.00,0.64,0.00,0.09,N/A,N/A,37.80,0.19,N/A,0.93
14943,Acer pseudoplatanus,23.00,1012.29,134.20,21.56,4.10,0.66,0.00,0.08,N/A,N/A,34.60,0.18,N/A,0.92
14944,Fraxinus excelsior,21.00,904.97,90.90,14.60,4.00,0.64,0.10,0.10,N/A,N/A,40.30,0.21,N/A,0.95
14945,Alnus incana,21.00,895.37,35.40,5.69,1.00,0.17,0.10,0.10,N/A,N/A,39.90,0.20,N/A,0.47
14946,Alnus incana,21.00,895.37,35.40,5.69,1.00,0.17,0.10,0.10,N/A,N/A,42.50,0.22,N/A,0.49
14947,Alnus incana,21.00,895.37,35.40,5.69,1.00,0.17,0.10,0.10,N/A,N/A,39.90,0.20,N/A,0.47
14948,Acer pseudoplatanus,23.00,1012.29,134.20,21.56,4.10,0.66,0.00,0.09,N/A,N/A,36.80,0.19,N/A,0.94
14949,Fraxinus excelsior,23.00,1021.07,111.30,17.88,4.50,0.72,0.10,0.10,N/A,N/A,41.60,0.21,N/A,1.03
14950,Acer pseudoplatanus,29.00,1417.46,224.90,36.13,5.50,0.89,0.00,0.08,N/A,N/A,32.60,0.17,N/A,1.13
14951,Alnus incana,21.00,895.37,35.40,5.69,1.00,0.17,0.00,0.08,N/A,N/A,34.70,0.18,N/A,0.43
14952,Alnus incana,21.00,895.37,35.40,5.69,1.00,0.17,0.10,0.11,N/A,N/A,45.00,0.23,N/A,0.51
14953,Fraxinus excelsior,29.00,1432.67,186.80,30.01,6.00,0.96,0.10,0.11,N/A,N/A,47.90,0.25,N/A,1.33
14954,Tilia x europaea,17.00,741.47,124.90,20.06,5.40,0.87,0.00,0.05,N/A,N/A,19.70,0.10,N/A,1.02
14955,Tilia x europaea,17.00,741.47,124.90,20.06,5.40,0.87,0.00,0.04,N/A,N/A,17.30,0.09,N/A,1.00
14956,Tilia x europaea,17.00,741.47,124.90,20.06,5.40,0.87,0.00,0.04,N/A,N/A,17.30,0.09,N/A,1.00
14957,Platanus x hispanica,17.00,708.28,72.60,11.66,3.20,0.52,0.00,0.09,N/A,N/A,39.60,0.20,N/A,0.82
14958,Platanus x hispanica,17.00,708.28,72.60,11.66,3.20,0.52,0.00,0.08,N/A,N/A,32.80,0.17,N/A,0.77
14959,Platanus x hispanica,70.00,6886.29,2361.40,379.41,25.60,4.12,0.50,0.99,N/A,N/A,413.40,2.13,N/A,7.23
14960,Cedrus deodara,84.00,9156.25,1934.50,310.81,19.10,3.08,0.50,1.00,N/A,N/A,417.50,2.15,N/A,6.22
14961,Gleditsia triacanthos,60.00,5144.50,884.60,142.13,14.80,2.37,0.60,1.20,N/A,N/A,499.90,2.57,N/A,6.14
14962,Juglans nigra,37.00,2103.13,248.90,39.99,6.70,1.07,0.40,0.72,N/A,N/A,300.40,1.54,N/A,3.33
14963,Aesculus hippocastanum,85.00,9037.68,3293.20,529.11,29.90,4.81,1.20,2.34,N/A,N/A,974.30,5.01,N/A,12.15
14964,Aesculus hippocastanum,70.00,6391.92,2032.60,326.58,22.40,3.60,0.60,1.14,N/A,N/A,474.50,2.44,N/A,7.17
14968,Aesculus hippocastanum,32.00,1598.17,296.30,47.61,7.00,1.12,0.20,0.33,N/A,N/A,139.60,0.72,N/A,2.18
14969,Aesculus hippocastanum,34.00,1761.42,342.80,55.08,7.60,1.23,0.20,0.30,N/A,N/A,124.10,0.64,N/A,2.16
14970,Aesculus hippocastanum,68.00,6050.57,1913.70,307.47,21.60,3.47,0.80,1.43,N/A,N/A,597.20,3.07,N/A,7.97
14971,Ailanthus altissima,100.00,6283.33,4673.50,750.88,0.60,0.10,0.20,0.37,N/A,N/A,155.90,0.80,N/A,1.27
14972,Tilia x europaea,44.00,3242.42,1175.90,188.92,19.50,3.13,0.50,0.92,N/A,N/A,385.50,1.98,N/A,6.04
14973,Celtis australis,74.00,7768.79,269.50,43.30,1.60,0.25,0.70,1.24,N/A,N/A,518.90,2.67,N/A,4.16
14974,Celtis australis,12.00,514.84,12.00,1.92,0.70,0.11,0.00,0.04,N/A,N/A,17.70,0.09,N/A,0.24
14975,Celtis australis,71.00,7176.99,251.10,40.34,1.70,0.28,0.60,1.09,N/A,N/A,453.30,2.33,N/A,3.69
14976,Taxus baccata,35.00,1891.64,306.20,49.19,4.10,0.66,0.20,0.31,N/A,N/A,131.10,0.67,N/A,1.64
14977,Taxus baccata,48.00,3296.79,614.30,98.69,6.00,0.97,0.30,0.61,N/A,N/A,254.80,1.31,N/A,2.89
14978,Celtis australis,90.00,10912.28,376.90,60.55,0.40,0.07,0.80,1.50,N/A,N/A,626.20,3.22,N/A,4.79
14979,Tilia x europaea,41.00,2855.20,995.50,159.94,17.70,2.85,0.30,0.56,N/A,N/A,234.90,1.21,N/A,4.62
14980,Ligustrum lucidum,38.00,2190.03,381.50,61.30,7.20,1.15,0.10,0.19,N/A,N/A,77.60,0.40,N/A,1.74
14981,Ligustrum lucidum,40.00,2391.39,426.90,68.59,7.70,1.23,0.10,0.10,N/A,N/A,40.40,0.21,N/A,1.54
14982,Prunus avium,80.00,6561.45,3363.80,540.45,0.70,0.11,0.10,0.27,N/A,N/A,111.80,0.57,N/A,0.95
14983,Prunus cerasifera,22.00,836.12,145.00,23.30,5.00,0.80,0.00,0.05,N/A,N/A,18.80,0.10,N/A,0.94
14984,Prunus cerasifera,16.00,610.53,66.80,10.73,3.20,0.51,0.00,0.03,N/A,N/A,13.90,0.07,N/A,0.61
14985,Tilia x europaea,22.00,1037.57,229.40,36.85,7.60,1.23,0.10,0.14,N/A,N/A,58.40,0.30,N/A,1.67
14986,Tilia x europaea,25.00,1251.68,310.00,49.81,9.10,1.46,0.10,0.17,N/A,N/A,70.20,0.36,N/A,1.99
14987,Tilia x europaea,32.00,1857.56,554.90,89.16,12.70,2.04,0.10,0.17,N/A,N/A,71.60,0.37,N/A,2.58
14988,Aesculus hippocastanum,50.00,3423.65,854.30,137.26,13.20,2.13,0.70,1.33,N/A,N/A,555.90,2.86,N/A,6.32
14989,Acer platanoides,18.00,755.18,75.00,12.04,3.90,0.62,0.00,0.04,N/A,N/A,17.10,0.09,N/A,0.75
14990,Acer negundo,42.00,1589.08,418.00,67.16,9.40,1.52,0.10,0.27,N/A,N/A,111.70,0.57,N/A,2.36
14991,Tilia cordata,52.00,4801.76,732.30,117.65,10.30,1.65,0.30,0.56,N/A,N/A,232.60,1.20,N/A,3.40
14992,Platanus x hispanica,88.00,10356.78,4137.20,664.70,35.40,5.68,0.80,1.49,N/A,N/A,623.50,3.21,N/A,10.38
14993,Tilia cordata,70.00,8468.31,1476.00,237.15,15.40,2.47,0.50,0.95,N/A,N/A,396.70,2.04,N/A,5.46
14994,Platanus x hispanica,79.00,8513.19,3178.10,510.62,30.40,4.89,1.00,1.89,N/A,N/A,788.40,4.05,N/A,10.83
14995,Celtis australis,14.00,585.59,15.60,2.50,0.80,0.12,0.00,0.01,N/A,N/A,4.30,0.02,N/A,0.16
14996,Cedrus deodara,80.00,8363.11,1825.20,293.24,18.80,3.02,0.70,1.25,N/A,N/A,520.10,2.67,N/A,6.94
14997,Platanus x hispanica,100.00,12670.90,5640.10,906.18,34.90,5.61,1.10,2.02,N/A,N/A,842.50,4.33,N/A,11.96
14998,Platanus x hispanica,90.00,10753.90,4369.90,702.09,36.50,5.86,1.30,2.53,N/A,N/A,1054.00,5.42,N/A,13.80
14999,Tilia x europaea,60.00,5769.18,2443.30,392.56,29.70,4.77,0.90,1.77,N/A,N/A,736.70,3.79,N/A,10.32
15000,Acer saccharinum,60.00,3342.53,852.50,136.97,11.80,1.89,0.60,1.20,N/A,N/A,498.80,2.56,N/A,5.65
15001,Abies alba,50.00,3476.44,454.10,72.96,5.50,0.89,0.40,0.76,N/A,N/A,315.70,1.62,N/A,3.27
15002,Picea abies,25.00,1154.33,147.20,23.65,2.80,0.45,0.00,0.03,N/A,N/A,14.10,0.07,N/A,0.55
15003,Cedrus deodara,80.00,8363.11,1812.60,291.22,18.70,3.01,0.60,1.14,N/A,N/A,477.00,2.45,N/A,6.60
15004,Cedrus deodara,78.00,7959.95,1733.30,278.49,18.20,2.92,0.80,1.46,N/A,N/A,609.20,3.13,N/A,7.52
15005,Cedrus deodara,70.00,6600.34,1375.40,220.99,16.20,2.60,0.40,0.79,N/A,N/A,330.90,1.70,N/A,5.10
15006,Cedrus atlantica,46.00,3747.70,579.20,93.06,7.80,1.26,0.20,0.41,N/A,N/A,172.50,0.89,N/A,2.56
15007,Pinus nigra,46.00,3100.50,366.50,58.89,5.60,0.90,0.30,0.51,N/A,N/A,214.90,1.10,N/A,2.52
15008,Pinus nigra,52.00,3880.41,486.50,78.16,6.60,1.06,0.50,0.86,N/A,N/A,357.60,1.84,N/A,3.75
15009,Fagus sylvatica,72.00,9151.95,2430.10,390.43,11.20,1.80,0.50,1.02,N/A,N/A,427.00,2.20,N/A,5.02
15010,Tilia x europaea,60.00,5769.18,2443.30,392.56,29.70,4.77,0.70,1.32,N/A,N/A,552.00,2.84,N/A,8.93
15011,Tilia x europaea,54.00,4730.54,1905.80,306.20,25.70,4.13,0.70,1.27,N/A,N/A,531.90,2.73,N/A,8.14
15012,Ficus carica,20.00,842.45,109.20,17.54,5.40,0.86,0.20,0.34,N/A,N/A,143.60,0.74,N/A,1.95
15013,Picea abies,75.00,8087.67,1677.90,269.58,10.30,1.66,0.60,1.23,N/A,N/A,512.00,2.63,N/A,5.52
15014,Platanus x hispanica,74.00,7658.04,2707.10,434.94,27.80,4.46,1.00,1.88,N/A,N/A,786.20,4.04,N/A,10.39
15015,Ulmus glabra,76.00,7475.33,2156.10,346.42,27.40,4.40,0.50,0.92,N/A,N/A,382.20,1.97,N/A,7.28
15016,Ulmus glabra,74.00,7104.30,2022.50,324.95,26.40,4.24,0.30,0.60,N/A,N/A,250.70,1.29,N/A,6.13
15017,Ulmus glabra,90.00,9962.01,3234.50,519.67,34.70,5.57,0.70,1.29,N/A,N/A,538.10,2.77,N/A,9.63
15018,Acer negundo,40.00,1477.52,381.40,61.27,9.00,1.44,0.20,0.47,N/A,N/A,197.10,1.01,N/A,2.93
15019,Liquidambar styraciflua,19.00,841.94,43.70,7.03,2.30,0.37,0.10,0.21,N/A,N/A,88.20,0.45,N/A,1.03
15020,Liquidambar styraciflua,19.00,841.94,43.70,7.03,2.30,0.37,0.10,0.21,N/A,N/A,88.20,0.45,N/A,1.03
15021,Morus alba,15.00,616.56,30.00,4.81,1.50,0.24,0.00,0.02,N/A,N/A,6.90,0.04,N/A,0.29
15022,Liriodendron tulipifera,15.00,647.63,38.20,6.14,2.50,0.40,0.00,0.02,N/A,N/A,7.40,0.04,N/A,0.46
15023,Liriodendron tulipifera,15.00,647.63,38.20,6.14,2.50,0.40,0.00,0.02,N/A,N/A,7.40,0.04,N/A,0.46
15024,Morus alba,15.00,616.56,30.00,4.81,1.50,0.24,0.00,0.02,N/A,N/A,7.80,0.04,N/A,0.30
15025,Morus alba,15.00,616.56,30.00,4.81,1.50,0.24,0.00,0.02,N/A,N/A,8.30,0.04,N/A,0.30
15026,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.03,N/A,N/A,10.60,0.05,N/A,0.81
15027,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.03,N/A,N/A,10.60,0.05,N/A,0.81
15028,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.02,N/A,N/A,9.40,0.05,N/A,0.80
15029,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.02,N/A,N/A,8.20,0.04,N/A,0.79
15030,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.02,N/A,N/A,8.80,0.05,N/A,0.80
15031,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.03,N/A,N/A,10.60,0.05,N/A,0.81
15032,Tilia x europaea,15.00,644.29,93.00,14.94,4.60,0.73,0.00,0.02,N/A,N/A,8.20,0.04,N/A,0.79
15033,Parrotia persica,16.00,656.57,62.60,10.06,2.10,0.33,0.00,0.01,N/A,N/A,5.80,0.03,N/A,0.37
15034,Parrotia persica,16.00,656.57,62.60,10.06,2.10,0.33,0.00,0.01,N/A,N/A,4.80,0.02,N/A,0.37
15035,Fagus sylvatica,17.00,777.21,85.20,13.70,2.50,0.40,0.00,0.03,N/A,N/A,11.80,0.06,N/A,0.49
15036,Fagus sylvatica,15.00,667.71,63.80,10.24,2.10,0.34,0.00,0.02,N/A,N/A,9.30,0.05,N/A,0.41
15037,Sorbus aucuparia,15.00,616.56,53.10,8.53,3.50,0.57,0.00,0.03,N/A,N/A,12.20,0.06,N/A,0.66
15038,Liriodendron tulipifera,15.00,647.63,38.20,6.14,2.50,0.40,0.00,0.02,N/A,N/A,10.40,0.05,N/A,0.48
15039,Fagus sylvatica,22.00,1110.83,155.20,24.93,3.50,0.57,0.00,0.03,N/A,N/A,12.00,0.06,N/A,0.66
15040,Acer campestre,17.00,738.92,70.20,11.28,2.00,0.32,0.00,0.04,N/A,N/A,17.20,0.09,N/A,0.45
15041,Acer campestre,17.00,738.92,70.20,11.28,2.00,0.32,0.00,0.05,N/A,N/A,20.70,0.11,N/A,0.48
15042,Ostrya carpinifolia,15.00,616.56,60.50,9.73,3.10,0.49,0.00,0.02,N/A,N/A,6.40,0.03,N/A,0.54
15043,Ostrya carpinifolia,15.00,616.56,60.50,9.73,3.10,0.49,0.00,0.02,N/A,N/A,6.40,0.03,N/A,0.54
15044,Ostrya carpinifolia,15.00,616.56,60.50,9.73,3.10,0.49,0.00,0.01,N/A,N/A,5.30,0.03,N/A,0.53
15045,Prunus avium,19.00,714.42,101.50,16.31,4.10,0.65,0.00,0.02,N/A,N/A,8.10,0.04,N/A,0.71
15046,Prunus avium,36.00,1639.53,481.20,77.31,6.80,1.10,0.10,0.12,N/A,N/A,50.80,0.26,N/A,1.48
15047,Abies alba,18.00,711.34,54.70,8.79,1.90,0.31,0.00,0.01,N/A,N/A,5.40,0.03,N/A,0.35
15048,Fagus sylvatica,15.00,667.71,63.80,10.24,2.10,0.34,0.00,0.01,N/A,N/A,5.20,0.03,N/A,0.38
15049,Fagus sylvatica,15.00,667.71,63.80,10.24,2.10,0.34,0.00,0.01,N/A,N/A,4.60,0.02,N/A,0.38
15050,Tilia x europaea,57.00,5236.19,2165.00,347.84,27.70,4.45,0.20,0.44,N/A,N/A,184.40,0.95,N/A,5.84
15051,Sophora japonica,39.00,2289.42,326.60,52.48,6.30,1.02,0.30,0.53,N/A,N/A,221.40,1.14,N/A,2.69
15052,Sophora japonica,42.00,2603.08,391.50,62.90,7.10,1.14,0.50,1.04,N/A,N/A,431.90,2.22,N/A,4.39
15053,Acer palmatum,42.00,2958.42,509.90,81.93,1.90,0.31,0.50,0.97,N/A,N/A,402.90,2.07,N/A,3.35
15054,Acer campestre,18.00,791.58,77.30,12.42,2.10,0.34,0.00,0.04,N/A,N/A,18.60,0.10,N/A,0.48
15055,Acer campestre,18.00,791.58,77.30,12.42,2.10,0.34,0.00,0.04,N/A,N/A,17.50,0.09,N/A,0.47
15056,Acer campestre,18.00,791.58,77.30,12.42,2.10,0.34,0.00,0.04,N/A,N/A,18.60,0.10,N/A,0.48
15057,Acer campestre,18.00,791.58,77.30,12.42,2.10,0.34,0.00,0.05,N/A,N/A,19.80,0.10,N/A,0.49
15058,Tilia x europaea,27.00,1409.60,371.70,59.73,10.10,1.62,0.10,0.27,N/A,N/A,113.30,0.58,N/A,2.47
15059,Platanus x hispanica,23.00,1029.84,151.70,24.37,5.00,0.81,0.30,0.53,N/A,N/A,222.30,1.14,N/A,2.48
15060,Platanus x hispanica,18.00,755.18,83.40,13.40,3.50,0.56,0.20,0.30,N/A,N/A,126.00,0.65,N/A,1.51
15061,Acer platanoides,17.00,708.28,66.00,10.60,3.60,0.58,0.00,0.05,N/A,N/A,20.30,0.10,N/A,0.73
15062,Acer platanoides,17.00,708.28,66.00,10.60,3.60,0.58,0.00,0.04,N/A,N/A,16.80,0.09,N/A,0.71
15063,Acer platanoides,13.00,547.50,36.40,5.85,2.60,0.42,0.00,0.03,N/A,N/A,14.20,0.07,N/A,0.52
15064,Ostrya carpinifolia,15.00,616.56,60.50,9.73,3.10,0.49,0.00,0.01,N/A,N/A,4.50,0.02,N/A,0.53
15065,Ostrya carpinifolia,15.00,616.56,60.50,9.73,3.10,0.49,0.00,0.01,N/A,N/A,3.70,0.02,N/A,0.52
15066,Betula,23.00,977.18,267.20,42.93,8.90,1.43,0.00,0.08,N/A,N/A,32.90,0.17,N/A,1.68
15067,Betula,21.00,870.16,213.50,34.30,7.80,1.25,0.00,0.08,N/A,N/A,31.90,0.16,N/A,1.49
15068,Betula,21.00,870.16,213.50,34.30,7.80,1.25,0.00,0.06,N/A,N/A,26.40,0.14,N/A,1.45
15069,Liriodendron tulipifera,10.00,333.76,14.40,2.31,1.40,0.23,0.00,0.01,N/A,N/A,4.20,0.02,N/A,0.26
15070,Acer campestre,18.00,791.58,81.80,13.15,2.20,0.35,0.00,0.08,N/A,N/A,33.70,0.17,N/A,0.61
15071,Acer campestre,18.00,791.58,81.80,13.15,2.20,0.35,0.00,0.07,N/A,N/A,29.30,0.15,N/A,0.57
15072,Acer campestre,18.00,791.58,81.80,13.15,2.20,0.35,0.00,0.08,N/A,N/A,33.70,0.17,N/A,0.61
15073,Acer campestre,18.00,791.58,81.80,13.15,2.20,0.35,0.00,0.08,N/A,N/A,33.70,0.17,N/A,0.61
15074,Acer campestre,10.00,324.86,23.00,3.69,1.10,0.17,0.00,0.07,N/A,N/A,29.10,0.15,N/A,0.39
15075,Acer campestre,24.00,1170.78,154.00,24.74,3.10,0.50,0.10,0.10,N/A,N/A,42.10,0.22,N/A,0.82
15076,Quercus robur,28.00,1567.96,245.50,39.44,7.00,1.13,0.10,0.25,N/A,N/A,102.50,0.53,N/A,1.90
15077,Quercus robur,29.00,1660.78,263.10,42.28,7.30,1.17,0.10,0.22,N/A,N/A,90.30,0.46,N/A,1.85
15078,Tilia x europaea,22.00,1037.57,229.40,36.85,7.60,1.23,0.20,0.33,N/A,N/A,138.00,0.71,N/A,2.27
15079,Tilia x europaea,22.00,1037.57,229.40,36.85,7.60,1.23,0.20,0.35,N/A,N/A,146.40,0.75,N/A,2.33
15080,Acer platanoides,15.00,622.53,53.40,8.58,3.20,0.52,0.00,0.03,N/A,N/A,12.50,0.06,N/A,0.62
15081,Acer platanoides,15.00,622.53,53.40,8.58,3.20,0.52,0.00,0.03,N/A,N/A,11.80,0.06,N/A,0.61
15082,Acer platanoides,15.00,622.53,53.40,8.58,3.20,0.52,0.00,0.03,N/A,N/A,11.10,0.06,N/A,0.60
15083,Acer platanoides,15.00,622.53,53.40,8.58,3.20,0.52,0.00,0.03,N/A,N/A,12.50,0.06,N/A,0.62
15084,Acer platanoides,15.00,622.53,53.40,8.58,3.20,0.52,0.00,0.03,N/A,N/A,12.50,0.06,N/A,0.62
15085,Acer campestre,24.00,1170.78,154.00,24.74,3.10,0.50,0.10,0.10,N/A,N/A,42.10,0.22,N/A,0.82
15086,Acer campestre,24.00,1170.78,154.00,24.74,3.10,0.50,0.00,0.08,N/A,N/A,32.40,0.17,N/A,0.75
15087,Acer campestre,24.00,1170.78,154.00,24.74,3.10,0.50,0.10,0.10,N/A,N/A,42.10,0.22,N/A,0.82
15088,Cedrus deodara,80.00,8363.11,1811.20,290.99,18.60,2.99,0.70,1.37,N/A,N/A,572.70,2.94,N/A,7.31
15089,Cedrus libani,85.00,10606.31,4617.60,741.90,10.40,1.67,0.80,1.50,N/A,N/A,626.60,3.22,N/A,6.39
15090,Cedrus deodara,110.00,13883.79,3565.40,572.84,17.30,2.79,0.90,1.78,N/A,N/A,744.40,3.83,N/A,8.40
15091,Cedrus deodara,60.00,4928.30,1000.30,160.72,13.50,2.17,0.50,0.96,N/A,N/A,399.20,2.05,N/A,5.18
15092,Cedrus deodara,60.00,4928.30,993.90,159.69,13.60,2.18,0.30,0.62,N/A,N/A,256.60,1.32,N/A,4.12
15093,Cedrus deodara,60.00,4928.30,991.50,159.31,13.60,2.18,0.30,0.54,N/A,N/A,227.10,1.17,N/A,3.89
15094,Cedrus deodara,60.00,4928.30,991.50,159.31,13.60,2.18,0.30,0.54,N/A,N/A,227.10,1.17,N/A,3.89
15095,Pinus nigra,40.00,2416.09,264.70,42.53,4.60,0.75,0.20,0.44,N/A,N/A,184.00,0.95,N/A,2.13
15096,Pinus nigra,40.00,2416.09,265.10,42.59,4.60,0.75,0.20,0.47,N/A,N/A,195.30,1.00,N/A,2.22
15097,Pinus nigra,40.00,2416.09,265.10,42.59,4.60,0.75,0.20,0.47,N/A,N/A,195.30,1.00,N/A,2.22
15098,Pinus nigra,44.00,2861.75,327.80,52.66,5.20,0.84,0.30,0.48,N/A,N/A,201.90,1.04,N/A,2.37
15099,Liriodendron tulipifera,30.00,1691.16,203.90,32.75,6.70,1.07,0.10,0.20,N/A,N/A,85.20,0.44,N/A,1.71
15100,Liriodendron tulipifera,22.00,1048.04,96.30,15.47,4.30,0.69,0.10,0.19,N/A,N/A,81.00,0.42,N/A,1.30
15101,Liriodendron tulipifera,26.00,1344.87,144.20,23.16,5.40,0.87,0.10,0.17,N/A,N/A,71.10,0.37,N/A,1.41
15102,Liriodendron tulipifera,32.00,1882.86,238.40,38.30,7.30,1.17,0.20,0.30,N/A,N/A,125.90,0.65,N/A,2.12
15103,Liriodendron tulipifera,47.00,3714.84,605.80,97.33,12.60,2.03,0.40,0.85,N/A,N/A,354.20,1.82,N/A,4.70
15104,Salix alba,54.00,2720.58,638.70,102.62,11.80,1.90,0.40,0.70,N/A,N/A,294.10,1.51,N/A,4.12
15105,Prunus avium,27.00,1078.53,238.80,38.37,6.70,1.07,0.00,0.04,N/A,N/A,17.30,0.09,N/A,1.20
15106,Cupressus,56.70,4477.10,2333.20,374.86,25.20,4.05,0.40,0.80,N/A,N/A,335.20,1.72,N/A,6.58
15107,Pinus sylvestris,33.10,1727.13,194.80,31.30,5.20,0.83,0.10,0.11,N/A,N/A,43.90,0.23,N/A,1.16
15108,Cedrus deodara,47.80,3230.62,618.80,99.42,10.60,1.70,0.20,0.35,N/A,N/A,147.70,0.76,N/A,2.82
15109,Cedrus deodara,23.00,978.42,134.60,21.62,4.80,0.77,0.00,0.05,N/A,N/A,22.70,0.12,N/A,0.94
15110,Cedrus deodara,74.50,7432.85,1583.70,254.44,17.60,2.82,0.40,0.84,N/A,N/A,348.60,1.79,N/A,5.45
15111,Quercus petraea,42.70,3394.89,566.60,91.03,5.70,0.91,0.20,0.32,N/A,N/A,133.60,0.69,N/A,1.92
15112,Picea,46.20,3485.38,1388.80,223.13,20.60,3.30,0.20,0.39,N/A,N/A,161.60,0.83,N/A,4.52
15113,Quercus petraea,36.30,2535.93,410.80,66.01,4.80,0.78,0.30,0.51,N/A,N/A,214.40,1.10,N/A,2.39
15114,Quercus petraea,49.00,4393.93,747.80,120.14,6.50,1.05,0.20,0.47,N/A,N/A,195.00,1.00,N/A,2.52
15115,Quercus petraea,34.10,2267.53,362.10,58.18,4.60,0.73,0.00,0.07,N/A,N/A,28.10,0.14,N/A,0.94
15116,Quercus petraea,43.00,3441.76,575.10,92.40,5.70,0.92,0.10,0.17,N/A,N/A,69.70,0.36,N/A,1.45
15117,Cedrus deodara,53.50,3976.66,798.20,128.25,12.10,1.94,0.40,0.74,N/A,N/A,310.20,1.59,N/A,4.28
15118,Cupressus,39.20,2292.38,1103.20,177.25,17.40,2.80,0.10,0.15,N/A,N/A,62.70,0.32,N/A,3.27
15119,Cedrus deodara,73.90,7312.66,1527.30,245.39,17.10,2.74,0.50,0.88,N/A,N/A,368.80,1.90,N/A,5.52
15120,Quercus petraea,44.60,3679.87,618.30,99.34,5.90,0.96,0.30,0.57,N/A,N/A,239.80,1.23,N/A,2.76
15121,Cupressus,41.00,2485.48,1207.10,193.93,18.20,2.93,0.00,0.07,N/A,N/A,28.80,0.15,N/A,3.14
15122,Pinus sylvestris,35.70,1956.14,229.60,36.88,5.60,0.90,0.10,0.15,N/A,N/A,64.00,0.33,N/A,1.39
15123,Cupressus,45.20,2956.95,1466.90,235.69,20.10,3.23,0.00,0.05,N/A,N/A,21.80,0.11,N/A,3.39
