,Tree ID,Species Name,Oxygen Production
,,,(kg/yr)
,12047,Cedrus atlantica,30.20
,12048,Tilia cordata,13.00
,12049,Cedrus atlantica,22.30
,12050,Abies alba,4.50
,12051,Acer saccharinum,4.10
,12052,Acer saccharinum,4.10
,12053,Fagus sylvatica,11.20
,12054,Ulmus minor,115.20
,12055,Larix decidua,3.80
,12056,Robinia pseudoacacia,43.00
,12057,Metasequoia glyptostroboides,14.40
,12058,Cedrus deodara,57.80
,12059,Metasequoia glyptostroboides,8.20
,12060,Metasequoia glyptostroboides,8.20
,12061,Pseudotsuga menziesii,8.80
,12062,Pseudotsuga menziesii,7.20
,12063,Metasequoia glyptostroboides,8.20
,12064,Malus,7.00
,12065,Betula pendula,8.70
,12066,Betula pendula,18.20
,12067,Betula pendula,18.20
,12068,Larix decidua,3.80
,12069,Acer pseudoplatanus,19.00
,12071,Liriodendron tulipifera,3.80
,12072,Celtis australis,3.50
,12073,Celtis australis,3.50
,12074,Celtis australis,5.10
,12075,Quercus rubra,3.60
,12076,Prunus avium,4.30
,12077,Cercis siliquastrum,3.10
,12078,Cercis siliquastrum,3.10
,12079,Ulmus minor,73.30
,12080,Ulmus minor,73.30
,12081,Ulmus minor,73.30
,12082,Ulmus minor,73.30
,12083,Ulmus minor,73.30
,12084,Betula pendula,4.90
,12085,Betula pendula,4.90
,12086,Betula pendula,15.10
,12087,Betula pendula,4.90
,12088,Ulmus minor,73.30
,12089,Betula pendula,4.90
,12090,Betula pendula,23.80
,12091,Ulmus minor,73.30
,12092,Ulmus minor,129.00
,12093,Betula pendula,18.20
,12094,Tilia cordata,8.00
,12095,Tilia cordata,11.90
,12096,Tilia cordata,11.90
,12097,Platanus x hispanica,54.70
,12098,Liriodendron tulipifera,11.50
,12099,Liriodendron tulipifera,16.10
,12100,Liquidambar styraciflua,4.30
,12101,Liquidambar styraciflua,4.30
,12102,Liquidambar styraciflua,4.30
,12103,Sophora japonica,4.30
,12104,Sophora japonica,8.80
,12105,Sorbus torminalis,14.60
,12106,Sorbus,23.90
,12107,Fraxinus americana,8.60
,12108,Fraxinus americana,8.60
,12109,Liriodendron tulipifera,11.50
,12110,Liriodendron tulipifera,11.50
,12111,Acer campestre,4.50
,12112,Acer campestre,4.50
,12113,Tilia cordata,5.10
,12114,Tilia cordata,5.10
,12115,Prunus avium,19.00
,12116,Liriodendron tulipifera,6.70
,12117,Liriodendron tulipifera,6.70
,12118,Liriodendron tulipifera,10.00
,12119,Liriodendron tulipifera,10.00
,12120,Pinus sylvestris,10.00
,12121,Sophora japonica,8.80
,12122,Liriodendron tulipifera,6.70
,12123,Ostrya carpinifolia,16.80
,12124,Ostrya carpinifolia,27.10
,12125,Ostrya carpinifolia,14.00
,12126,Ostrya carpinifolia,27.10
,12127,Ostrya carpinifolia,27.10
,12128,Ostrya carpinifolia,27.10
,12129,Celtis australis,3.50
,12130,Celtis australis,2.20
,12131,Liquidambar styraciflua,5.60
,12132,Liquidambar styraciflua,5.60
,12133,Liquidambar styraciflua,5.60
,12134,Acer saccharinum,10.20
,12135,Acer saccharinum,4.10
,12136,Acer saccharinum,4.10
,12137,Morus alba,9.20
,12138,Quercus robur,12.10
,12139,Fraxinus excelsior,8.50
,12140,Fraxinus excelsior,6.70
,12141,Fraxinus excelsior,6.70
,12142,Fraxinus excelsior,6.70
,12143,Fraxinus excelsior,6.70
,12144,Acer negundo,15.20
,12145,Ostrya carpinifolia,8.20
,12146,Acer platanoides,18.80
,12147,Acer negundo,31.90
,12148,Acer platanoides,20.50
,12149,Fagus,19.30
,12150,Tilia cordata,7.00
,12151,Cedrus atlantica,25.30
,12152,Liquidambar styraciflua,5.60
,12153,Liquidambar styraciflua,10.80
,12154,Pyrus calleryana,8.90
,12155,Malus,9.10
,12156,Acer campestre,10.00
,12157,Pinus nigra,10.60
,12158,Pinus nigra,10.60
,12159,Pinus nigra,10.60
,12160,Sorbus,14.90
,12161,Betula,18.00
,12162,Betula,18.00
,12163,Betula,18.00
,12164,Betula,18.00
,12165,Betula,18.00
,12166,Celtis australis,3.50
,12167,Celtis australis,3.50
,12168,Celtis australis,3.50
,12169,Diospyros kaki,13.60
,12170,Prunus avium,20.70
,12171,Prunus dulcis,24.70
,12172,Crataegus,16.10
,12173,Crataegus,16.10
,12174,Ficus carica,25.30
,12175,Paulownia tomentosa,6.90
,12176,Paulownia tomentosa,7.30
,12178,Ostrya carpinifolia,21.80
,12179,Quercus robur,20.10
,12180,Quercus robur,20.10
,12181,Cupressus,21.10
,12182,Celtis australis,3.60
,12183,Celtis australis,3.00
,12184,Celtis australis,1.60
,12185,Tilia cordata,3.00
,12186,Liquidambar styraciflua,2.40
,12187,Prunus amygdalus,5.20
,12188,Arbutus unedo,3.40
,12189,Prunus cerasifera,4.30
,12190,Carpinus betulus,4.50
,12191,Carpinus betulus,4.50
,12192,Carpinus betulus,4.50
,12193,Magnolia x soulangeana,4.00
,12194,Magnolia x soulangeana,4.00
,12195,Magnolia x soulangeana,4.00
,12196,Magnolia x soulangeana,4.00
,12197,Ostrya carpinifolia,4.60
,12198,Ostrya carpinifolia,4.60
,12199,Ostrya carpinifolia,4.60
,12200,Ostrya carpinifolia,4.60
,12201,Ostrya carpinifolia,4.60
,12202,Ostrya carpinifolia,4.60
,12203,Ostrya carpinifolia,4.60
,12204,Quercus robur,18.70
,12205,Quercus robur,14.70
,12206,Quercus robur,22.70
,12207,Quercus robur,18.70
,12208,Quercus robur,15.40
,12209,Quercus robur,28.00
,12210,Quercus robur,28.00
,12211,Quercus robur,18.70
,12212,Quercus robur,22.00
,12213,Quercus robur,18.70
,12214,Platanus x hispanica,31.40
,12215,Platanus x hispanica,31.40
,12216,Platanus x hispanica,24.90
,12217,Platanus x hispanica,31.40
,12218,Platanus x hispanica,31.40
,12219,Platanus x hispanica,17.90
,12220,Betula pendula,20.40
,12221,Quercus ilex,20.80
,12222,Quercus ilex,18.20
,12223,Aesculus hippocastanum,49.70
,12224,Aesculus hippocastanum,34.90
,12225,Aesculus hippocastanum,34.90
,12226,Aesculus hippocastanum,34.90
,12227,Acer saccharinum,5.80
,12228,Acer saccharinum,5.80
,12229,Acer saccharinum,5.80
,12230,Acer campestre,6.00
,12231,Acer campestre,6.00
,12232,Acer campestre,6.00
,12233,Cupressus sempervirens,4.80
,12234,Cupressus arizonica,54.40
,12235,Betula pendula,19.30
,12236,Cedrus deodara,36.40
,12237,Morus alba,7.30
,12238,Morus alba,7.30
,12239,Ginkgo biloba,11.90
,12240,Cupressus sempervirens,4.80
,12241,Cupressus sempervirens,0.80
,12242,Acer pseudoplatanus,14.20
,12243,Acer pseudoplatanus,16.90
,12245,Pinus strobus,12.40
,12246,Abies alba,4.20
,12247,Cupressus sempervirens,7.70
,12248,Cupressus sempervirens,7.70
,12249,Cupressus sempervirens,7.70
,12250,Davidia involucrata,7.10
,12251,Quercus petraea,7.50
,12252,Celtis australis,2.10
,12253,Fagus sylvatica,22.30
,12254,Sorbus torminalis,3.90
,12255,Celtis australis,3.00
,12256,Celtis australis,2.70
,12257,Ginkgo biloba,2.80
,12258,Ostrya carpinifolia,21.80
,12259,Davidia involucrata,7.10
,12260,Sorbus torminalis,2.90
,12261,Sorbus aucuparia,3.90
,12262,Platanus x hispanica,12.60
,12263,Platanus x hispanica,6.50
,12264,Platanus x hispanica,3.00
,12265,Platanus x hispanica,6.50
,12266,Platanus x hispanica,6.50
,12267,Sophora japonica,10.40
,12268,Platanus x hispanica,6.50
,12269,Carpinus betulus,9.20
,12270,Carpinus betulus,9.20
,12271,Acer pseudoplatanus,6.50
,12272,Acer pseudoplatanus,6.50
,12273,Betula pendula,9.50
,12274,Betula pendula,17.20
,12275,Betula pendula,17.20
,12276,Betula pendula,17.20
,12277,Fagus sylvatica,12.40
,12278,Fagus sylvatica,12.40
,12279,Morus alba,7.80
,12280,Pterocarya rhoifolia,20.70
,12281,Prunus,19.00
,12282,Tilia cordata,3.80
,12283,Carpinus betulus,11.20
,12284,Carpinus betulus,11.20
,12285,Carpinus betulus,11.20
,12286,Carpinus betulus,11.20
,12287,Carpinus betulus,11.20
,12288,Carpinus betulus,11.20
,12289,Alnus glutinosa,3.60
,12290,Alnus glutinosa,3.60
,12291,Alnus glutinosa,3.60
,12292,Platanus x hispanica,7.90
,12293,Pinus nigra,5.90
,12294,Pinus nigra,5.90
,12295,Pinus nigra,6.90
,12296,Betula pendula,7.90
,12297,Celtis australis,2.10
,12298,Betula pendula,21.50
,12299,Pinus nigra,6.90
,12300,Pinus nigra,6.90
,12301,Pinus nigra,7.30
,12302,Pinus nigra,6.30
,12303,Sophora japonica,10.40
,12304,Acer pseudoplatanus,5.00
,12305,Pinus nigra,8.00
,12306,Pinus nigra,6.30
,12307,Pinus nigra,7.60
,12308,Betula pendula,21.50
,12309,Pinus nigra,8.20
,12310,Betula pendula,23.80
,12311,Pyrus calleryana,5.00
,12312,Pinus nigra,7.20
,12313,Acer pseudoplatanus,5.00
,12314,Pinus nigra,7.20
,12315,Pinus nigra,6.60
,12316,Acer negundo,21.70
,12317,Sophora japonica,10.40
,12318,Sophora japonica,10.40
,12319,Acer pseudoplatanus,5.00
,12320,Cedrus deodara,37.10
,12321,Cedrus atlantica,23.80
,12322,Cedrus atlantica,23.80
,12324,Prunus cerasifera,18.80
,12325,Aesculus hippocastanum,16.60
,12326,Populus alba,76.10
,12327,Platanus x hispanica,17.90
,12328,Acer saccharinum,16.70
,12329,Celtis australis,4.80
,12330,Tilia cordata,23.20
,12331,Acer negundo,12.50
,12332,Fraxinus americana,26.40
,12333,Betula pendula,32.40
,12334,Prunus cerasifera,18.80
,12335,Quercus rubra,10.20
,12336,Quercus rubra,10.20
,12337,Quercus rubra,10.20
,12338,Quercus rubra,10.20
,12339,Quercus rubra,18.60
,12340,Tilia cordata,3.80
,12341,Tilia cordata,3.80
,12342,Tilia cordata,3.80
,12343,Tilia cordata,3.80
,12344,Tilia cordata,3.80
,12345,Liquidambar styraciflua,3.20
,12346,Liquidambar styraciflua,3.20
,12347,Parrotia persica,3.60
,12348,Parrotia persica,3.60
,12349,Tilia cordata,8.60
,12350,Tilia cordata,8.60
,12351,Tilia cordata,8.60
,12352,Tilia cordata,8.60
,12353,Tilia cordata,8.60
,12354,Tilia cordata,8.60
,12355,Tilia cordata,8.60
,12356,Tilia cordata,8.60
,12357,Celtis australis,4.40
,12358,Celtis australis,4.40
,12359,Celtis australis,4.80
,12360,Cupressus sempervirens,13.50
,12361,Cupressus sempervirens,13.50
,12362,Cupressus sempervirens,13.50
,12363,Cupressus sempervirens,10.90
,12364,Cupressus sempervirens,10.90
,12365,Celtis australis,1.40
,12366,Celtis australis,1.40
,12367,Cedrus deodara,38.70
,12368,Cedrus deodara,31.60
,12369,Morus alba,1.70
,12370,Sophora japonica,4.30
,12371,Prunus cerasifera,3.20
,12372,Prunus cerasifera,3.20
,12373,Prunus cerasifera,3.20
,12374,Ostrya carpinifolia,45.10
,12375,Ostrya carpinifolia,27.10
,12376,Celtis australis,2.10
,12377,Liriodendron tulipifera,6.10
,12378,Sophora japonica,4.30
,12379,Acer palmatum,4.00
,12380,Pinus nigra,16.80
,12381,Cupressus sempervirens,10.90
,12382,Cupressus sempervirens,10.90
,12383,Cupressus sempervirens,10.90
,12384,Ulmus minor,80.20
,12385,Celtis australis,5.10
,12386,Celtis australis,4.30
,12387,Celtis australis,4.60
,12388,Betula pendula,17.20
,12389,Acer platanoides,18.80
,12390,Celtis australis,3.00
,12391,Celtis australis,3.00
,12392,Ostrya carpinifolia,8.90
,12393,Fraxinus ornus,6.80
,12394,Quercus rubra,6.90
,12395,Fraxinus ornus,13.40
,12396,Fraxinus ornus,15.50
,12397,Fraxinus ornus,11.80
,12398,Fraxinus ornus,13.70
,12399,Cupressus sempervirens,9.30
,12400,Cupressus sempervirens,9.30
,12401,Cupressus,28.30
,12402,Populus nigra,26.30
,12403,Celtis australis,2.20
,12404,Celtis australis,2.20
,12405,Celtis australis,2.20
,12406,Aesculus hippocastanum,6.00
,12407,Acer negundo,27.70
,12408,Fagus,101.90
,12409,Prunus cerasifera,18.80
,12410,Platanus x hispanica,31.40
,12411,Tilia cordata,21.80
,12412,Ginkgo biloba,3.60
,12413,Fagus,101.90
,12414,Platanus x hispanica,21.80
,12415,Fraxinus angustifolia,31.10
,12416,Prunus avium,15.10
,12417,Platanus x hispanica,54.70
,12418,Betula pendula,14.10
,12419,Betula pendula,14.10
,12420,Betula pendula,14.10
,12421,Acer pseudoplatanus,16.50
,12422,Celtis australis,2.20
,12423,Acer pseudoplatanus,17.10
,12424,Acer negundo,16.60
,12425,Acer pseudoplatanus,14.10
,12426,Acer saccharinum,6.90
,12427,Acer saccharinum,6.20
,12428,Celtis australis,2.20
,12429,Acer negundo,17.30
,12430,Acer negundo,22.40
,12431,Liriodendron tulipifera,4.90
,12432,Acer pseudoplatanus,12.60
,12433,Acer pseudoplatanus,11.00
,12434,Acer pseudoplatanus,11.00
,12435,Tilia cordata,13.60
,12436,Acer pseudoplatanus,11.40
,12437,Acer pseudoplatanus,17.00
,12438,Acer pseudoplatanus,17.00
,12439,Acer pseudoplatanus,14.10
,12440,Acer pseudoplatanus,19.70
,12442,Prunus cerasifera,7.00
,12443,Prunus cerasifera,7.00
,12444,Prunus cerasifera,7.00
,12445,Prunus cerasifera,7.00
,12446,Prunus cerasifera,7.00
,12447,Prunus cerasifera,7.00
,12448,Morus alba,8.70
,12449,Quercus rubra,5.80
,12450,Celtis australis,1.80
,12451,Liquidambar styraciflua,36.90
,12452,Tilia cordata,17.90
,12453,Tilia cordata,24.60
,12454,Tilia cordata,24.60
,12455,Acer saccharinum,20.90
,12456,Acer saccharinum,26.10
,12457,Acer saccharinum,21.70
,12458,Salix,88.90
,12459,Quercus,7.60
,12460,Quercus,12.00
,12461,Quercus,13.20
,12462,Quercus,12.00
,12463,Quercus,9.50
,12464,Quercus,13.90
,12465,Quercus,15.70
,12466,Ulmus laevis,34.70
,12467,Picea abies,13.10
,12468,Picea abies,13.10
,12469,Abies,29.10
,12470,Abies,20.50
,12471,Quercus rubra,13.10
,12472,Acer saccharinum,15.60
,12473,Quercus rubra,17.00
,12474,Acer saccharinum,11.50
,12475,Acer saccharinum,9.90
,12476,Acer saccharinum,15.60
,12477,Acer saccharinum,17.30
,12478,Corylus colurna,15.30
,12479,Corylus colurna,15.30
,12480,Corylus colurna,15.30
,12481,Corylus colurna,15.30
,12482,Ostrya carpinifolia,21.80
,12483,Picea abies,13.10
,12484,Abies,37.80
,12485,Abies,37.80
,12486,Abies,22.30
,12487,Abies,31.70
,12488,Abies,42.20
,12489,Tilia cordata,6.50
,12490,Tilia cordata,9.60
,12491,Picea abies,21.20
,12492,Abies,40.40
,12493,Picea abies,9.20
,12494,Picea abies,11.20
,12495,Prunus cerasifera,20.70
,12496,Prunus cerasifera,16.00
,12497,Fraxinus excelsior,8.60
,12498,Tilia cordata,20.50
,12499,Tilia cordata,20.50
,12500,Tilia cordata,20.50
,12501,Tilia cordata,20.50
,12502,Tilia cordata,28.80
,12503,Corylus colurna,15.30
,12504,Fraxinus excelsior,8.60
,12505,Celtis australis,5.40
,12506,Picea obovata,20.70
,12507,Picea obovata,18.90
,12508,Fraxinus excelsior,24.60
,12509,Fraxinus excelsior,16.50
,12510,Fraxinus excelsior,16.50
,12511,Fraxinus excelsior,15.10
,12512,Fraxinus excelsior,15.10
,12513,Ulmus minor,22.90
,12514,Picea pungens,9.80
,12515,Picea pungens,7.40
,12516,Picea pungens,8.40
,12517,Picea pungens,7.80
,12518,Picea pungens,7.80
,12519,Picea pungens,9.10
,12520,Picea pungens,7.10
,12521,Aesculus hippocastanum,12.50
,12522,Cedrus deodara,45.60
,12523,Cedrus deodara,45.60
,12524,Pinus nigra,10.60
,12525,Pinus nigra,7.10
,12526,Pinus nigra,6.10
,12527,Pinus nigra,7.10
,12528,Pinus nigra,7.10
,12529,Pinus nigra,7.10
,12531,Pinus nigra,8.80
,12532,Pinus nigra,6.80
,12533,Pinus nigra,9.50
,12534,Pinus nigra,11.30
,12535,Acer campestre,11.10
,12536,Prunus cerasifera,16.30
,12537,Prunus cerasifera,16.30
,12538,Prunus cerasifera,16.30
,12539,Prunus cerasifera,16.30
,12540,Prunus cerasifera,16.30
,12541,Prunus cerasifera,16.30
,12542,Prunus cerasifera,16.30
,12543,Cedrus deodara,30.80
,12544,Cedrus deodara,48.80
,12545,Prunus cerasifera,16.30
,12548,Prunus cerasifera,16.30
,12549,Prunus cerasifera,20.20
,12550,Crataegus,2.40
,12551,Crataegus,2.40
,12552,Crataegus,1.60
,12553,Crataegus,1.60
,12554,Crataegus,1.60
,12555,Crataegus,1.60
,12556,Prunus cerasifera,16.00
,12557,Crataegus,1.60
,12558,Fraxinus ornus,7.50
,12559,Fraxinus ornus,5.90
,12560,Fraxinus excelsior,9.10
,12562,Aesculus hippocastanum,44.80
,12563,Aesculus hippocastanum,44.80
,12564,Diospyros kaki,12.10
,12565,Ostrya carpinifolia,19.80
,12566,Ostrya carpinifolia,30.50
,12567,Ostrya carpinifolia,20.80
,12568,Cedrus atlantica,27.20
,12569,Cedrus atlantica,27.20
,12570,Cedrus atlantica,22.80
,12571,Fraxinus excelsior,18.90
,12572,Fraxinus excelsior,18.90
,12573,Fraxinus excelsior,18.60
,12574,Aesculus hippocastanum,30.00
,12575,Aesculus hippocastanum,30.00
,12576,Aesculus hippocastanum,19.00
,12577,Fraxinus excelsior,12.60
,12578,Fraxinus excelsior,12.60
,12579,Fraxinus excelsior,12.60
,12580,Fraxinus excelsior,8.30
,12581,Ulmus glabra,48.90
,12582,Ulmus glabra,24.80
,12583,Ulmus glabra,24.80
,12584,Ulmus glabra,32.00
,12585,Ulmus glabra,32.00
,12586,Ulmus glabra,32.00
,12587,Ulmus glabra,32.00
,12588,Ulmus glabra,23.80
,12589,Magnolia,5.80
,12590,Ligustrum lucidum,10.90
,12591,Ilex aquifolium,7.20
,12592,Platanus orientalis,34.30
,12593,Platanus orientalis,34.30
,12594,Chamaecyparis,30.60
,12595,Cupressus torulosa,28.70
,12596,Carpinus betulus,14.10
,12597,Platanus orientalis,47.20
,12598,Platanus orientalis,47.20
,12599,Platanus orientalis,30.20
,12600,Thuja plicata,0.70
,12601,Cupressus torulosa,17.20
,12602,Cedrus deodara,35.80
,12603,Cedrus deodara,17.80
,12604,Cedrus deodara,49.60
,12605,Cedrus deodara,17.80
,12606,Ginkgo biloba,6.80
,12607,Platanus occidentalis,33.70
,12608,Platanus occidentalis,40.90
,12609,Platanus occidentalis,22.50
,12610,Platanus orientalis,26.30
,12611,Platanus orientalis,51.70
,12612,Platanus orientalis,39.30
,12613,Picea abies,10.80
,12614,Platanus orientalis,56.30
,12615,Platanus orientalis,37.60
,12616,Platanus orientalis,32.60
,12617,Ginkgo biloba,6.00
,12618,Cedrus atlantica,31.80
,12619,Acer platanoides,26.00
,12620,Thuja plicata,0.90
,12621,Ligustrum lucidum,23.50
,12622,Platanus occidentalis,33.70
,12623,Platanus occidentalis,33.70
,12624,Platanus occidentalis,33.70
,12625,Platanus orientalis,35.90
,12626,Acer campestre,9.20
,12627,Cedrus atlantica,31.80
,12628,Platanus occidentalis,24.70
,12629,Acer campestre,5.90
,12630,Acer campestre,5.90
,12631,Acer saccharinum,25.30
,12632,Cedrus atlantica,30.30
,12633,Cedrus atlantica,26.80
,12634,Cedrus atlantica,30.30
,12635,Acer platanoides,30.40
,12636,Platanus orientalis,35.90
,12637,Platanus occidentalis,52.80
,12638,Acer negundo,32.60
,12639,Platanus occidentalis,37.70
,12640,Carpinus betulus,2.80
,12641,Platanus occidentalis,37.70
,12642,Platanus occidentalis,25.40
,12643,Platanus occidentalis,48.50
,12644,Platanus occidentalis,48.50
,12645,Platanus orientalis,51.70
,12646,Platanus occidentalis,36.10
,12647,Platanus occidentalis,48.50
,12648,Platanus occidentalis,48.50
,12649,Acer platanoides,26.00
,12650,Betula pendula,33.70
,12651,Cedrus atlantica,30.30
,12652,Cedrus atlantica,30.30
,12653,Ginkgo biloba,10.30
,12654,Cedrus atlantica,38.40
,12655,Fagus sylvatica,27.90
,12656,Acer platanoides,18.80
,12657,Fagus sylvatica,27.30
,12658,Acer saccharinum,29.50
,12659,Ulmus minor,27.40
,12660,Acer negundo,28.50
,12662,Cupressus torulosa,10.90
,12663,Pinus nigra,16.30
,12664,Pinus nigra,7.30
,12665,Pinus nigra,8.70
,12666,Pinus nigra,6.30
,12667,Pinus nigra,12.80
,12668,Acer campestre,11.20
,12669,Ostrya carpinifolia,16.80
,12670,Pinus nigra,6.90
,12671,Platanus orientalis,51.70
,12672,Platanus orientalis,51.70
,12673,Platanus orientalis,51.70
,12674,Platanus orientalis,51.70
,12675,Platanus orientalis,47.20
,12676,Platanus orientalis,52.60
,12678,Cedrus deodara,49.40
,12679,Cedrus deodara,42.70
,12680,Cedrus deodara,36.80
,12681,Aesculus hippocastanum,27.00
,12682,Aesculus hippocastanum,20.60
,12683,Aesculus hippocastanum,30.00
,12684,Prunus cerasifera,7.50
,12685,Prunus cerasifera,20.70
,12686,Prunus cerasifera,19.00
,12687,Prunus cerasifera,19.00
,12688,Prunus cerasifera,13.70
,12689,Cercis siliquastrum,2.30
,12690,Prunus cerasifera,19.00
,12691,Cercis siliquastrum,2.30
,12692,Cercis siliquastrum,2.30
,12693,Prunus cerasifera,13.70
,12694,Prunus cerasifera,0.90
,12695,Prunus cerasifera,1.10
,12696,Prunus cerasifera,5.60
,12697,Prunus cerasifera,9.40
,12698,Prunus cerasifera,14.90
,12699,Prunus cerasifera,16.00
,12700,Cercis siliquastrum,2.30
,12701,Prunus cerasifera,16.00
,12702,Prunus cerasifera,16.00
,12703,Prunus cerasifera,5.60
,12704,Cercis siliquastrum,2.30
,12705,Prunus cerasifera,17.80
,12706,Cercis siliquastrum,2.30
,12707,Prunus cerasifera,20.70
,12708,Prunus cerasifera,19.00
,12709,Prunus cerasifera,17.80
,12710,Cercis siliquastrum,2.30
,12711,Cercis siliquastrum,2.30
,12712,Cercis siliquastrum,2.30
,12713,Cedrus deodara,49.40
,12714,Cedrus atlantica,32.80
,12715,Cedrus atlantica,32.80
,12716,Cedrus atlantica,32.80
,12717,Cedrus atlantica,33.30
,12718,Betula pendula,19.30
,12719,Betula pendula,7.10
,12720,Betula pendula,7.10
,12721,Betula pendula,7.10
,12722,Betula pendula,18.20
,12723,Betula pendula,25.00
,12724,Acer campestre,10.70
,12725,Tilia cordata,5.10
,12726,Acer negundo,18.40
,12728,Cedrus atlantica,33.30
,12729,Cedrus atlantica,33.30
,12730,Cedrus atlantica,33.30
,12731,Cedrus atlantica,33.30
,12732,Prunus cerasifera,12.50
,12733,Prunus cerasifera,16.90
,12734,Prunus cerasifera,18.80
,12735,Cercis siliquastrum,2.30
,12736,Prunus cerasifera,18.80
,12737,Prunus cerasifera,8.50
,12738,Acer campestre,1.90
,12739,Acer campestre,7.40
,12740,Cercis siliquastrum,2.30
,12741,Prunus cerasifera,19.70
,12742,Cercis siliquastrum,2.30
,12743,Prunus cerasifera,19.00
,12744,Cercis siliquastrum,2.30
,12745,Prunus cerasifera,19.00
,12746,Prunus cerasifera,18.80
,12747,Cedrus deodara,42.10
,12748,Cedrus deodara,36.40
,12749,Cedrus deodara,36.80
,12750,Cedrus deodara,58.10
,12751,Tilia cordata,45.00
,12752,Tilia cordata,45.00
,12753,Tilia cordata,45.00
,12754,Carpinus betulus,16.20
,12755,Carpinus betulus,7.90
,12756,Carpinus betulus,4.70
,12757,Carpinus betulus,4.70
,12758,Thuja orientalis,13.90
,12759,Ginkgo biloba,9.70
,12760,Alnus,3.60
,12761,Alnus,4.50
,12762,Pyrus calleryana,5.00
,12763,Pyrus calleryana,5.00
,12764,Alnus,3.60
,12765,Alnus,2.70
,12766,Alnus,4.20
,12767,Alnus,4.20
,12768,Sorbus aucuparia,2.00
,12769,Sorbus aucuparia,3.20
,12770,Alnus,1.50
,12771,Pyrus calleryana,3.30
,12772,Alnus,3.60
,12773,Pyrus calleryana,5.00
,12774,Sorbus aucuparia,3.20
,12775,Alnus,4.50
,12776,Acer pseudoplatanus,5.00
,12777,Pyrus calleryana,5.00
,12778,Alnus,5.10
,12779,Pyrus calleryana,5.00
,12780,Pyrus calleryana,5.00
,12781,Betula,1.90
,12782,Betula,1.90
,12783,Betula,2.60
,12784,Betula,2.60
,12785,Fagus sylvatica,4.30
,12786,Betula,2.60
,12787,Acer pseudoplatanus,3.50
,12788,Betula,1.90
,12789,Betula,1.90
,12790,Acer pseudoplatanus,5.00
,12791,Betula,17.50
,12792,Betula,1.30
,12793,Pyrus calleryana,3.90
,12794,Betula,5.20
,12795,Betula,1.90
,12796,Fagus sylvatica,4.30
,12797,Betula,1.90
,12798,Pyrus calleryana,5.00
,12799,Betula,1.90
,12800,Betula,1.30
,12801,Betula,1.90
,12802,Betula,1.90
,12803,Betula,1.90
,12804,Acer pseudoplatanus,1.70
,12805,Acer pseudoplatanus,1.70
,12806,Acer pseudoplatanus,2.10
,12807,Alnus,3.60
,12808,Alnus,3.60
,12809,Alnus,3.60
,12810,Betula,1.30
,12811,Betula,1.90
,12812,Fagus sylvatica,4.30
,12813,Aesculus hippocastanum,46.50
,12814,Pinus nigra,19.70
,12815,Pinus nigra,8.00
,12816,Celtis australis,4.70
,12817,Carpinus betulus,16.20
,12818,Carpinus betulus,16.20
,12819,Carpinus betulus,9.20
,12820,Ligustrum lucidum,11.00
,12821,Celtis australis,1.40
,12822,Celtis australis,1.40
,12823,Ligustrum lucidum,14.30
,12824,Ulmus glabra,32.00
,12825,Ulmus glabra,23.80
,12826,Celtis australis,3.50
,12827,Celtis australis,5.80
,12828,Celtis australis,3.40
,12829,Ligustrum lucidum,14.30
,12830,Celtis australis,5.10
,12831,Celtis australis,5.10
,12832,Celtis australis,3.20
,12833,Celtis australis,2.80
,12834,Pinus nigra,15.60
,12835,Celtis australis,5.30
,12836,Pterocarya rhoifolia,38.80
,12837,Ligustrum lucidum,12.00
,12838,Celtis australis,2.50
,12839,Celtis australis,3.30
,12840,Celtis australis,3.40
,12841,Celtis australis,4.80
,12842,Celtis australis,4.80
,12843,Morus alba,16.60
,12844,Celtis australis,3.40
,12845,Morus alba,16.60
,12846,Cupressus lusitanica,31.30
,12847,Celtis australis,5.80
,12848,Aesculus hippocastanum,52.50
,12849,Populus nigra,77.50
,12850,Taxus baccata,18.90
,12851,Taxus baccata,16.00
,12852,Cupressus lusitanica,36.60
,12853,Pseudotsuga menziesii,10.90
,12854,Picea pungens,18.20
,12855,Celtis australis,5.80
,12856,Pterocarya rhoifolia,27.70
,12857,Aesculus hippocastanum,72.50
,12858,Aesculus hippocastanum,28.70
,12859,Aesculus hippocastanum,33.70
,12860,Aesculus hippocastanum,26.70
,12861,Aesculus hippocastanum,50.50
,12862,Aesculus hippocastanum,50.50
,12863,Aesculus hippocastanum,59.00
,12864,Aesculus hippocastanum,54.10
,12865,Aesculus hippocastanum,54.10
,12866,Aesculus hippocastanum,44.60
,12867,Aesculus hippocastanum,26.30
,12868,Aesculus hippocastanum,36.30
,12869,Aesculus hippocastanum,57.00
,12870,Aesculus hippocastanum,39.90
,12871,Aesculus hippocastanum,32.50
,12872,Aesculus hippocastanum,39.40
,12873,Aesculus hippocastanum,47.90
,12874,Aesculus hippocastanum,44.40
,12875,Aesculus hippocastanum,60.10
,12876,Aesculus hippocastanum,15.00
,12877,Sophora japonica,6.90
,12878,Aesculus hippocastanum,46.00
,12879,Tilia x europaea,79.10
,12880,Sophora japonica,10.90
,12881,Sorbus thuringiaca,5.50
,12882,Pinus pinaster,18.30
,12883,Cedrus deodara,38.10
,12884,Cedrus deodara,38.10
,12885,Cedrus deodara,50.10
